Date,Time,Relative_time,Temperature,Resonance_Frequency,Dissipation
2021-06-23,09:20:51,3122.0,25.73,14865200.5,0.00015905111650383528
2021-06-23,09:20:52,3122.61,25.73,14865200.29,0.00015904744897718464
2021-06-23,09:20:52,3123.22,25.73,14865200.01,0.00015904749944077985
2021-06-23,09:20:53,3123.84,25.73,14865199.93,0.00015905148413890773
2021-06-23,09:20:54,3124.64,25.73,14865200.03,0.00015905081158748186
2021-06-23,09:20:54,3125.25,25.73,14865200.06,0.00015905111359537264
2021-06-23,09:20:55,3125.86,25.73,14865200.19,0.00015903911328842994
2021-06-23,09:20:56,3126.67,25.73,14865200.36,0.00015903521730398207
2021-06-23,09:20:56,3127.3,25.73,14865200.21,0.0001590286941497729
2021-06-23,09:20:57,3127.91,25.73,14865199.96,0.00015903164526209895
2021-06-23,09:20:58,3128.51,25.73,14865199.83,0.00015903361205983917
2021-06-23,09:20:59,3129.33,25.73,14865199.73,0.00015903607579383452
2021-06-23,09:20:59,3129.94,25.73,14865199.52,0.00015902905374348645
2021-06-23,09:21:00,3130.55,25.73,14865199.37,0.00015903646896768306
2021-06-23,09:21:00,3131.17,25.74,14865199.44,0.00015903783871564276
2021-06-23,09:21:01,3131.97,25.74,14865199.53,0.00015904424611847164
2021-06-23,09:21:02,3132.58,25.74,14865199.53,0.0001590441549911348
2021-06-23,09:21:02,3133.19,25.74,14865199.71,0.00015905344932608
2021-06-23,09:21:03,3134.0,25.74,14865199.65,0.0001590512750234609
2021-06-23,09:21:04,3134.61,25.74,14865199.87,0.00015904003716018188
2021-06-23,09:21:04,3135.22,25.74,14865199.8,0.00015904237575699664
2021-06-23,09:21:05,3135.83,25.74,14865199.54,0.00015904385465260383
2021-06-23,09:21:06,3136.64,25.74,14865199.47,0.00015904607040438136
2021-06-23,09:21:06,3137.25,25.74,14865199.63,0.00015904878746649656
2021-06-23,09:21:07,3137.86,25.74,14865199.58,0.00015904977170548343
2021-06-23,09:21:08,3138.48,25.74,14865199.18,0.0001590467021939497
2021-06-23,09:21:08,3139.28,25.74,14865199.21,0.00015903927899399144
2021-06-23,09:21:09,3139.89,25.74,14865199.18,0.00015904103313855642
2021-06-23,09:21:10,3140.5,25.74,14865199.2,0.00015903098366503473
2021-06-23,09:21:10,3141.31,25.74,14865199.41,0.00015902872996343044
2021-06-23,09:21:11,3141.92,25.74,14865199.56,0.0001590358257617331
2021-06-23,09:21:12,3142.53,25.74,14865199.4,0.0001590231126774604
2021-06-23,09:21:12,3143.15,25.74,14865199.1,0.00015903108090834376
2021-06-23,09:21:13,3143.95,25.74,14865199.31,0.0001590267794724209
2021-06-23,09:21:14,3144.56,25.74,14865199.33,0.00015902296313430198
2021-06-23,09:21:14,3145.17,25.74,14865199.36,0.00015901901473988432
2021-06-23,09:21:15,3145.8,25.74,14865199.36,0.0001590027529723428
2021-06-23,09:21:16,3146.59,25.74,14865199.37,0.0001590024956085097
2021-06-23,09:21:16,3147.2,25.74,14865199.58,0.00015901067409450204
2021-06-23,09:21:17,3147.81,25.74,14865199.89,0.0001590188430196789
2021-06-23,09:21:18,3148.62,25.74,14865199.83,0.00015901222236234538
2021-06-23,09:21:18,3149.23,25.74,14865199.83,0.00015901532602326116
2021-06-23,09:21:19,3149.84,25.74,14865199.57,0.00015901232105723008
2021-06-23,09:21:20,3150.47,25.74,14865199.48,0.00015899688604701197
2021-06-23,09:21:20,3151.26,25.74,14865199.41,0.0001590008393508684
2021-06-23,09:21:21,3151.87,25.74,14865199.41,0.0001590104729202984
2021-06-23,09:21:22,3152.48,25.74,14865199.37,0.00015901723553764374
2021-06-23,09:21:22,3153.3,25.74,14865199.59,0.0001590121821536016
2021-06-23,09:21:23,3153.9,25.74,14865199.45,0.00015901224162054604
2021-06-23,09:21:24,3154.51,25.74,14865199.73,0.00015900426330282746
2021-06-23,09:21:24,3155.12,25.74,14865199.83,0.00015899496191542587
2021-06-23,09:21:25,3155.94,25.74,14865199.81,0.00015899629348689183
2021-06-23,09:21:26,3156.55,25.74,14865200.06,0.000158989737319314
2021-06-23,09:21:26,3157.15,25.74,14865200.07,0.00015898434839874676
2021-06-23,09:21:27,3157.78,25.74,14865199.87,0.00015899374602908276
2021-06-23,09:21:28,3158.58,25.74,14865200.27,0.00015903173579925398
2021-06-23,09:21:28,3159.19,25.74,14865200.29,0.00015907937318638822
2021-06-23,09:21:29,3159.79,25.74,14865200.55,0.00015912991852283222
2021-06-23,09:21:30,3160.61,25.74,14865200.65,0.0001591673447613165
2021-06-23,09:21:30,3161.22,25.74,14865200.63,0.00015921655815126753
2021-06-23,09:21:31,3161.83,25.74,14865200.79,0.0001592719327477261
2021-06-23,09:21:32,3162.44,25.74,14865200.73,0.0001593207490931916
2021-06-23,09:21:32,3163.25,25.74,14865200.81,0.00015937084316886702
2021-06-23,09:21:33,3163.86,25.74,14865200.82,0.0001594205997914819
2021-06-23,09:21:34,3164.47,25.74,14865200.97,0.00015946891879216067
2021-06-23,09:21:34,3165.09,25.74,14865200.91,0.00015952024903871496
2021-06-23,09:21:35,3165.89,25.74,14865201.02,0.00015957614653766864
2021-06-23,09:21:36,3166.5,25.74,14865200.85,0.00015962665778193784
2021-06-23,09:21:36,3167.11,25.74,14865200.75,0.00015967091252182473
2021-06-23,09:21:37,3167.92,25.74,14865200.4,0.00015972438510775792
2021-06-23,09:21:38,3168.53,25.74,14865200.43,0.00015978078944758477
2021-06-23,09:21:38,3169.14,25.74,14865200.75,0.00015983614895122397
2021-06-23,09:21:39,3169.76,25.74,14865200.67,0.00015988620265198052
2021-06-23,09:21:40,3170.56,25.74,14865200.42,0.0001599338209794446
2021-06-23,09:21:40,3171.17,25.74,14865200.48,0.00015997537169414007
2021-06-23,09:21:41,3171.78,25.74,14865200.55,0.00016002586616780266
2021-06-23,09:21:42,3172.59,25.74,14865200.05,0.00016009106400989665
2021-06-23,09:21:42,3173.2,25.74,14865200.11,0.00016014707722648448
2021-06-23,09:21:43,3173.81,25.74,14865200.11,0.00016021396654549068
2021-06-23,09:21:44,3174.42,25.74,14865199.9,0.0001602747359620865
2021-06-23,09:21:44,3175.23,25.74,14865199.33,0.00016031995172519794
2021-06-23,09:21:45,3175.84,25.74,14865198.99,0.00016038363369958432
2021-06-23,09:21:46,3176.45,25.74,14865198.76,0.00016043702727301374
2021-06-23,09:21:46,3177.08,25.74,14865198.27,0.00016050714821017108
2021-06-23,09:21:47,3177.87,25.74,14865197.48,0.00016057737948121885
2021-06-23,09:21:48,3178.48,25.74,14865196.81,0.00016063630881287718
2021-06-23,09:21:48,3179.09,25.74,14865195.79,0.0001607113470588012
2021-06-23,09:21:49,3179.9,25.74,14865194.51,0.0001607838991383221
2021-06-23,09:21:50,3180.51,25.74,14865193.19,0.0001608539147188514
2021-06-23,09:21:50,3181.12,25.74,14865191.98,0.00016092721021866967
2021-06-23,09:21:51,3181.73,25.74,14865190.81,0.00016100606654749567
2021-06-23,09:21:52,3182.54,25.74,14865189.03,0.0001610736342279028
2021-06-23,09:21:52,3183.15,25.74,14865187.53,0.0001611575362051467
2021-06-23,09:21:53,3183.76,25.74,14865185.72,0.00016125641398500703
2021-06-23,09:21:54,3184.39,25.74,14865183.91,0.0001613511064230566
2021-06-23,09:21:54,3185.18,25.74,14865182.07,0.00016144654466987272
2021-06-23,09:21:55,3185.79,25.74,14865180.07,0.00016154295632886173
2021-06-23,09:21:56,3186.4,25.74,14865177.57,0.00016164830075290703
2021-06-23,09:21:56,3187.22,25.74,14865175.31,0.0001617615641190483
2021-06-23,09:21:57,3187.83,25.74,14865172.83,0.00016189093995835368
2021-06-23,09:21:58,3188.43,25.74,14865170.3,0.00016202240235574326
2021-06-23,09:21:58,3189.06,25.74,14865167.6,0.00016215207241563795
2021-06-23,09:21:59,3189.86,25.75,14865164.54,0.0001622926112564739
2021-06-23,09:22:00,3190.47,25.75,14865161.62,0.00016244222707950733
2021-06-23,09:22:00,3191.08,25.75,14865158.35,0.00016258256985868968
2021-06-23,09:22:01,3191.89,25.74,14865154.39,0.00016269850222927425
2021-06-23,09:22:02,3192.5,25.74,14865150.9,0.0001628278910498525
2021-06-23,09:22:02,3193.11,25.74,14865146.87,0.00016295419871702226
2021-06-23,09:22:03,3193.72,25.74,14865143.04,0.00016309811228829864
2021-06-23,09:22:04,3194.53,25.74,14865139.12,0.000163235365738958
2021-06-23,09:22:04,3195.14,25.74,14865134.59,0.0001633768694395881
2021-06-23,09:22:05,3195.75,25.74,14865130.42,0.00016351971635311047
2021-06-23,09:22:06,3196.37,25.74,14865125.71,0.00016366721763589592
2021-06-23,09:22:06,3197.17,25.74,14865121.25,0.0001638157354550961
2021-06-23,09:22:07,3197.78,25.74,14865116.39,0.00016397275578516852
2021-06-23,09:22:08,3198.39,25.74,14865111.45,0.00016412919913081562
2021-06-23,09:22:08,3199.2,25.74,14865106.51,0.0001642368511700213
2021-06-23,09:22:09,3199.81,25.74,14865101.42,0.00016437329261267952
2021-06-23,09:22:10,3200.42,25.74,14865096.47,0.0001645311336761394
2021-06-23,09:22:10,3201.03,25.74,14865091.33,0.00016469311321319787
2021-06-23,09:22:11,3201.84,25.74,14865086.11,0.00016486193931086878
2021-06-23,09:22:12,3202.45,25.74,14865080.47,0.00016503614630697936
2021-06-23,09:22:12,3203.06,25.74,14865075.12,0.00016523529285768072
2021-06-23,09:22:13,3203.68,25.74,14865069.73,0.000165432981459268
2021-06-23,09:22:14,3204.48,25.74,14865064.26,0.00016563458768978443
2021-06-23,09:22:14,3205.09,25.74,14865058.62,0.0001658349841931269
2021-06-23,09:22:15,3205.7,25.74,14865053.17,0.00016603251650495172
2021-06-23,09:22:16,3206.51,25.74,14865047.45,0.00016623346674859464
2021-06-23,09:22:16,3207.12,25.74,14865041.81,0.00016642716746694558
2021-06-23,09:22:17,3207.73,25.74,14865036.01,0.0001666288820112391
2021-06-23,09:22:18,3208.36,25.74,14865030.46,0.00016682789528034547
2021-06-23,09:22:18,3209.15,25.74,14865024.89,0.00016703145695993308
2021-06-23,09:22:19,3209.76,25.74,14865019.45,0.000167226035759443
2021-06-23,09:22:20,3210.37,25.74,14865013.85,0.00016742180693185595
2021-06-23,09:22:20,3211.0,25.73,14865008.75,0.00016761318286564187
2021-06-23,09:22:21,3211.79,25.73,14865003.71,0.00016781011559059345
2021-06-23,09:22:22,3212.4,25.73,14864998.59,0.00016800599747657667
2021-06-23,09:22:22,3213.01,25.73,14864993.74,0.00016819978344539846
2021-06-23,09:22:23,3213.82,25.73,14864988.91,0.00016839033963720256
2021-06-23,09:22:24,3214.43,25.73,14864983.87,0.00016858061009825755
2021-06-23,09:22:24,3215.04,25.73,14864978.93,0.00016876783910353216
2021-06-23,09:22:25,3215.67,25.73,14864974.33,0.00016896152042478608
2021-06-23,09:22:26,3216.46,25.73,14864969.81,0.00016915201190230653
2021-06-23,09:22:26,3217.07,25.73,14864965.48,0.0001693265526934745
2021-06-23,09:22:27,3217.68,25.73,14864961.06,0.00016951411441745682
2021-06-23,09:22:28,3218.5,25.73,14864956.96,0.00016968917395860945
2021-06-23,09:22:28,3219.11,25.73,14864952.88,0.00016986890752340996
2021-06-23,09:22:29,3219.71,25.73,14864948.89,0.00017003982840008158
2021-06-23,09:22:30,3220.32,25.73,14864944.99,0.00017020456511857224
2021-06-23,09:22:30,3221.14,25.73,14864941.25,0.00017036458022039885
2021-06-23,09:22:31,3221.75,25.73,14864937.57,0.00017052102530137734
2021-06-23,09:22:32,3222.36,25.73,14864934.04,0.0001706722187323043
2021-06-23,09:22:32,3222.98,25.73,14864930.53,0.00017082530066149997
2021-06-23,09:22:33,3223.78,25.73,14864927.28,0.00017096531175731324
2021-06-23,09:22:34,3224.39,25.73,14864924.04,0.000171095411357272
2021-06-23,09:22:34,3225.0,25.72,14864921.11,0.00017123186662699796
2021-06-23,09:22:35,3225.81,25.72,14864918.31,0.0001713504928743736
2021-06-23,09:22:36,3226.42,25.72,14864915.54,0.00017146349800290956
2021-06-23,09:22:36,3227.03,25.72,14864913.14,0.00017158235986888305
2021-06-23,09:22:37,3227.65,25.72,14864910.85,0.00017168565207859482
2021-06-23,09:22:38,3228.45,25.72,14864908.64,0.00017179206219118307
2021-06-23,09:22:38,3229.06,25.72,14864906.29,0.0001718892842063224
2021-06-23,09:22:39,3229.67,25.72,14864904.39,0.00017199964706828417
2021-06-23,09:22:40,3230.48,25.72,14864902.46,0.00017211361878223262
2021-06-23,09:22:40,3231.09,25.72,14864900.75,0.00017221329837378317
2021-06-23,09:22:41,3231.7,25.72,14864899.21,0.00017229873275920876
2021-06-23,09:22:41,3232.31,25.72,14864897.71,0.00017242802737701894
2021-06-23,09:22:42,3233.12,25.72,14864896.33,0.00017255027993604263
2021-06-23,09:22:43,3233.73,25.72,14864894.98,0.00017265491292202975
2021-06-23,09:22:44,3234.34,25.72,14864893.91,0.0001727387083528828
2021-06-23,09:22:44,3234.96,25.72,14864892.68,0.0001728189876855399
2021-06-23,09:22:45,3235.76,25.72,14864891.62,0.00017288335615950023
2021-06-23,09:22:46,3236.37,25.72,14864890.68,0.0001729307913435686
2021-06-23,09:22:46,3236.98,25.72,14864889.75,0.0001729848173539524
2021-06-23,09:22:47,3237.79,25.72,14864888.89,0.00017303171871644918
2021-06-23,09:22:48,3238.4,25.72,14864888.03,0.0001730726108187232
2021-06-23,09:22:48,3239.01,25.72,14864887.32,0.00017311902364132062
2021-06-23,09:22:49,3239.64,25.72,14864886.7,0.00017316220509165745
2021-06-23,09:22:50,3240.43,25.72,14864885.99,0.00017321000629732811
2021-06-23,09:22:50,3241.04,25.72,14864885.38,0.0001732410880137012
2021-06-23,09:22:51,3241.65,25.72,14864884.7,0.00017329053890678483
2021-06-23,09:22:51,3242.28,25.72,14864884.15,0.00017332413954182022
2021-06-23,09:22:52,3243.07,25.72,14864883.6,0.000173372903738068
2021-06-23,09:22:53,3243.68,25.72,14864882.94,0.00017341737519788669
2021-06-23,09:22:53,3244.29,25.72,14864882.37,0.00017346517626099908
2021-06-23,09:22:54,3245.1,25.72,14864881.81,0.0001735092676559861
2021-06-23,09:22:55,3245.71,25.72,14864881.4,0.00017355017519868343
2021-06-23,09:22:56,3246.32,25.72,14864881.01,0.0001735869791862654
2021-06-23,09:22:56,3246.95,25.72,14864880.51,0.00017362934303464096
2021-06-23,09:22:57,3247.75,25.71,14864880.17,0.00017366185085973613
2021-06-23,09:22:58,3248.35,25.71,14864879.83,0.00017369851386460036
2021-06-23,09:22:58,3248.96,25.71,14864879.48,0.00017373355392089214
2021-06-23,09:22:59,3249.78,25.71,14864879.17,0.0001737594951905183
2021-06-23,09:23:00,3250.39,25.71,14864878.56,0.000173786313749029
2021-06-23,09:23:00,3251.0,25.71,14864878.33,0.0001737964611728991
2021-06-23,09:23:01,3251.6,25.71,14864877.99,0.0001738245802748406
2021-06-23,09:23:02,3252.42,25.71,14864877.66,0.00017384705878420323
2021-06-23,09:23:02,3253.03,25.71,14864877.35,0.00017387375174620845
2021-06-23,09:23:03,3253.64,25.71,14864877.1,0.00017390042530593654
2021-06-23,09:23:03,3254.26,25.71,14864876.81,0.00017391572166915726
2021-06-23,09:23:04,3255.06,25.71,14864876.67,0.0001739379157543407
2021-06-23,09:23:05,3255.67,25.71,14864876.41,0.00017396166551827022
2021-06-23,09:23:05,3256.28,25.71,14864876.37,0.0001739798618912977
2021-06-23,09:23:06,3257.09,25.71,14864876.17,0.00017400083189941662
2021-06-23,09:23:07,3257.7,25.71,14864876.17,0.0001740111979658431
2021-06-23,09:23:07,3258.31,25.71,14864876.13,0.00017402514836104642
2021-06-23,09:23:08,3258.93,25.71,14864876.01,0.00017404152922906614
2021-06-23,09:23:09,3259.73,25.71,14864876.03,0.00017405545799199193
2021-06-23,09:23:10,3260.34,25.71,14864875.95,0.00017406346534379474
2021-06-23,09:23:10,3260.95,25.71,14864875.93,0.0001740712783688676
2021-06-23,09:23:11,3261.76,25.71,14864875.95,0.00017407356790291785
2021-06-23,09:23:12,3262.37,25.71,14864876.11,0.00017408950471001512
2021-06-23,09:23:12,3262.98,25.71,14864876.19,0.0001740921478028418
2021-06-23,09:23:13,3263.59,25.71,14864876.23,0.00017408982469399915
2021-06-23,09:23:14,3264.4,25.7,14864876.21,0.00017409723553380953
2021-06-23,09:23:14,3265.01,25.71,14864876.11,0.00017411125589426296
2021-06-23,09:23:15,3265.62,25.71,14864876.07,0.00017411689926609324
2021-06-23,09:23:15,3266.24,25.71,14864876.11,0.0001741220594727332
2021-06-23,09:23:16,3267.04,25.7,14864876.05,0.00017412966890951282
2021-06-23,09:23:17,3267.65,25.7,14864876.04,0.00017413803873307315
2021-06-23,09:23:17,3268.26,25.7,14864876.11,0.0001741462574755371
2021-06-23,09:23:18,3269.07,25.7,14864876.24,0.0001741484568098835
2021-06-23,09:23:19,3269.68,25.7,14864876.2,0.00017416838293339215
2021-06-23,09:23:19,3270.29,25.7,14864876.33,0.0001741815570977393
2021-06-23,09:23:20,3270.9,25.71,14864876.31,0.00017419315378412357
2021-06-23,09:23:21,3271.71,25.71,14864876.37,0.00017420976877513306
2021-06-23,09:23:22,3272.32,25.7,14864876.36,0.00017421244089821454
2021-06-23,09:23:22,3272.93,25.7,14864876.37,0.00017422193505991403
2021-06-23,09:23:23,3273.56,25.7,14864876.39,0.00017423257948996482
2021-06-23,09:23:24,3274.35,25.7,14864876.44,0.00017424815601668699
2021-06-23,09:23:24,3274.96,25.7,14864876.44,0.00017426206430693375
2021-06-23,09:23:25,3275.57,25.7,14864876.43,0.0001742782655289725
2021-06-23,09:23:26,3276.38,25.7,14864876.4,0.0001742864275315867
2021-06-23,09:23:26,3276.99,25.7,14864876.46,0.0001742947822577179
2021-06-23,09:23:27,3277.6,25.7,14864876.52,0.00017429922931466065
2021-06-23,09:23:27,3278.23,25.7,14864876.51,0.0001743110291733085
2021-06-23,09:23:28,3279.03,25.7,14864876.47,0.0001743165957484884
2021-06-23,09:23:29,3279.63,25.7,14864876.39,0.00017432672099496125
2021-06-23,09:23:29,3280.24,25.7,14864876.48,0.00017432684272655898
2021-06-23,09:23:30,3281.06,25.7,14864876.45,0.0001743383201349051
2021-06-23,09:23:31,3281.67,25.71,14864876.39,0.00017434722864343181
2021-06-23,09:23:31,3282.28,25.71,14864876.41,0.00017435235452639472
2021-06-23,09:23:32,3282.88,25.71,14864876.4,0.00017436191550757423
2021-06-23,09:23:33,3283.7,25.71,14864876.38,0.00017438509520978612
2021-06-23,09:23:33,3284.31,25.71,14864876.24,0.00017441166216205934
2021-06-23,09:23:34,3284.92,25.71,14864876.21,0.0001744148547158656
2021-06-23,09:23:35,3285.54,25.71,14864876.25,0.00017442563119048827
2021-06-23,09:23:36,3286.34,25.71,14864876.27,0.0001744287093916688
2021-06-23,09:23:36,3286.95,25.71,14864876.27,0.00017443189464647047
2021-06-23,09:23:37,3287.56,25.71,14864876.32,0.00017444114038311483
2021-06-23,09:23:38,3288.37,25.71,14864876.28,0.00017445136065432785
2021-06-23,09:23:38,3288.98,25.71,14864876.39,0.00017444932515016688
2021-06-23,09:23:39,3289.59,25.71,14864876.25,0.00017446029587166238
2021-06-23,09:23:39,3290.21,25.71,14864876.31,0.00017446901774696174
2021-06-23,09:23:40,3291.01,25.71,14864876.25,0.00017448035920195352
2021-06-23,09:23:41,3291.62,25.71,14864876.19,0.00017449397382168584
2021-06-23,09:23:41,3292.23,25.71,14864876.12,0.00017450343368529252
2021-06-23,09:23:42,3292.85,25.71,14864876.12,0.00017450707168815486
2021-06-23,09:23:43,3293.65,25.71,14864875.96,0.00017451536303655568
2021-06-23,09:23:43,3294.26,25.71,14864875.91,0.00017452847291623926
2021-06-23,09:23:44,3294.87,25.71,14864875.76,0.0001745372145825602
2021-06-23,09:23:45,3295.68,25.71,14864875.72,0.00017453209104122594
2021-06-23,09:23:45,3296.29,25.71,14864875.57,0.00017453554021408863
2021-06-23,09:23:46,3296.9,25.71,14864875.55,0.00017453684686104552
2021-06-23,09:23:47,3297.52,25.71,14864875.53,0.00017454216383167742
2021-06-23,09:23:48,3298.32,25.71,14864875.43,0.00017454646895713601
2021-06-23,09:23:48,3298.93,25.7,14864875.36,0.0001745514249498485
2021-06-23,09:23:49,3299.54,25.71,14864875.32,0.00017455526662775382
2021-06-23,09:23:50,3300.35,25.71,14864875.25,0.00017455803779009617
2021-06-23,09:23:50,3300.96,25.71,14864875.17,0.00017456413790130115
2021-06-23,09:23:51,3301.57,25.71,14864875.05,0.0001745622300080043
2021-06-23,09:23:51,3302.2,25.71,14864874.79,0.00017456475934601087
2021-06-23,09:23:52,3302.99,25.71,14864874.65,0.0001745672204555796
2021-06-23,09:23:53,3303.6,25.71,14864874.49,0.0001745671509262581
2021-06-23,09:23:53,3304.21,25.71,14864874.49,0.00017457253053233452
2021-06-23,09:23:54,3304.84,25.71,14864874.47,0.0001745659149436019
2021-06-23,09:23:55,3305.63,25.71,14864874.38,0.0001745719703472784
2021-06-23,09:23:55,3306.24,25.71,14864874.29,0.00017457863253360787
2021-06-23,09:23:56,3306.85,25.71,14864874.15,0.000174583894848109
2021-06-23,09:23:57,3307.67,25.71,14864874.03,0.00017458106644455278
2021-06-23,09:23:57,3308.27,25.71,14864873.95,0.00017457611307930765
2021-06-23,09:23:58,3308.88,25.71,14864873.93,0.00017457476262333144
2021-06-23,09:23:59,3309.51,25.71,14864873.89,0.00017457724476349436
2021-06-23,09:23:59,3310.31,25.71,14864873.91,0.00017457575350833247
2021-06-23,09:24:00,3310.91,25.71,14864873.73,0.00017457668258690062
2021-06-23,09:24:01,3311.52,25.7,14864873.75,0.00017457205907243887
2021-06-23,09:24:02,3312.34,25.7,14864873.73,0.00017457040714910399
2021-06-23,09:24:02,3312.95,25.7,14864873.65,0.0001745619121366546
2021-06-23,09:24:03,3313.56,25.7,14864873.49,0.00017456948930274826
2021-06-23,09:24:03,3314.18,25.7,14864873.45,0.00017457289464806368
2021-06-23,09:24:04,3314.98,25.7,14864873.33,0.00017457958936071202
2021-06-23,09:24:05,3315.59,25.7,14864873.29,0.00017457813234812575
2021-06-23,09:24:05,3316.2,25.7,14864873.27,0.00017457676731543617
2021-06-23,09:24:06,3316.82,25.7,14864873.27,0.00017457385301637002
2021-06-23,09:24:07,3317.62,25.7,14864873.19,0.00017456701750011774
2021-06-23,09:24:07,3318.23,25.7,14864873.06,0.00017457127859190645
2021-06-23,09:24:08,3318.84,25.7,14864872.95,0.00017457827821991352
2021-06-23,09:24:09,3319.65,25.7,14864872.91,0.0001745852496982829
2021-06-23,09:24:09,3320.26,25.7,14864872.71,0.00017459345975043384
2021-06-23,09:24:10,3320.87,25.7,14864872.56,0.00017460303254257907
2021-06-23,09:24:11,3321.49,25.7,14864872.57,0.00017460397941593215
2021-06-23,09:24:11,3322.29,25.7,14864872.33,0.00017461688757391697
2021-06-23,09:24:12,3322.9,25.7,14864872.29,0.00017461853368202693
2021-06-23,09:24:13,3323.51,25.7,14864872.23,0.0001746217802189643
2021-06-23,09:24:14,3324.32,25.71,14864872.27,0.00017462085228003816
2021-06-23,09:24:14,3324.93,25.7,14864872.17,0.00017462745759208288
2021-06-23,09:24:15,3325.54,25.7,14864872.17,0.0001746317439220667
2021-06-23,09:24:15,3326.15,25.7,14864872.18,0.00017463515799912672
2021-06-23,09:24:16,3326.96,25.71,14864872.18,0.00017463683564275043
2021-06-23,09:24:17,3327.57,25.71,14864872.17,0.00017463788891960205
2021-06-23,09:24:17,3328.18,25.71,14864872.13,0.00017463508854869854
2021-06-23,09:24:18,3328.81,25.71,14864872.04,0.00017464164651153678
2021-06-23,09:24:19,3329.6,25.71,14864871.95,0.00017464956499010077
2021-06-23,09:24:19,3330.21,25.71,14864872.01,0.00017464221751194712
2021-06-23,09:24:20,3330.82,25.71,14864871.99,0.0001746460908503906
2021-06-23,09:24:21,3331.63,25.71,14864872.09,0.00017465138674304238
2021-06-23,09:24:21,3332.24,25.71,14864872.05,0.0001746501467327718
2021-06-23,09:24:22,3332.85,25.71,14864871.97,0.00017465678326024258
2021-06-23,09:24:23,3333.48,25.71,14864871.99,0.00017466205472451042
2021-06-23,09:24:23,3334.27,25.71,14864871.94,0.00017466742059220997
2021-06-23,09:24:24,3334.88,25.71,14864871.94,0.00017467257791588253
2021-06-23,09:24:25,3335.49,25.71,14864871.99,0.00017467414742624687
2021-06-23,09:24:25,3336.12,25.72,14864871.97,0.00017467995972768606
2021-06-23,09:24:26,3336.91,25.71,14864871.97,0.00017468357954687536
2021-06-23,09:24:27,3337.52,25.71,14864871.92,0.00017468269194077798
2021-06-23,09:24:27,3338.13,25.71,14864871.85,0.00017468713755608938
2021-06-23,09:24:28,3338.95,25.71,14864871.89,0.00017468261274512054
2021-06-23,09:24:29,3339.55,25.71,14864871.88,0.0001746767727958009
2021-06-23,09:24:29,3340.16,25.71,14864871.87,0.00017467721703488616
2021-06-23,09:24:30,3340.79,25.72,14864871.82,0.00017468642265711437
2021-06-23,09:24:31,3341.59,25.72,14864871.78,0.0001746906262329866
2021-06-23,09:24:31,3342.2,25.72,14864871.81,0.00017469502977369842
2021-06-23,09:24:32,3342.8,25.72,14864871.75,0.0001746952957504945
2021-06-23,09:24:33,3343.62,25.72,14864871.63,0.0001747023020361402
2021-06-23,09:24:33,3344.23,25.72,14864871.7,0.00017469737910027024
2021-06-23,09:24:34,3344.84,25.72,14864871.75,0.00017470023773655675
2021-06-23,09:24:35,3345.45,25.72,14864871.66,0.00017469669806973422
2021-06-23,09:24:35,3346.26,25.72,14864871.6,0.00017468884562657358
2021-06-23,09:24:36,3346.87,25.72,14864871.63,0.0001746845165188546
2021-06-23,09:24:37,3347.48,25.73,14864871.69,0.00017468967023357007
2021-06-23,09:24:37,3348.1,25.72,14864871.68,0.00017468040246569483
2021-06-23,09:24:38,3348.9,25.72,14864871.63,0.00017468454729790487
2021-06-23,09:24:39,3349.51,25.72,14864871.51,0.00017469197025570964
2021-06-23,09:24:39,3350.12,25.73,14864871.51,0.00017469093329531605
2021-06-23,09:24:40,3350.93,25.72,14864871.59,0.00017469146904633753
2021-06-23,09:24:41,3351.54,25.73,14864871.57,0.00017469310366693015
2021-06-23,09:24:41,3352.15,25.73,14864871.61,0.00017469768263489197
2021-06-23,09:24:42,3352.77,25.73,14864871.61,0.000174693877519257
2021-06-23,09:24:43,3353.57,25.73,14864871.75,0.00017468661225471374
2021-06-23,09:24:43,3354.18,25.73,14864871.72,0.00017468993139157764
2021-06-23,09:24:44,3354.79,25.73,14864871.61,0.00017469085725306692
2021-06-23,09:24:45,3355.41,25.73,14864871.69,0.0001746790573219153
2021-06-23,09:24:45,3356.21,25.73,14864871.72,0.00017467877567317396
2021-06-23,09:24:46,3356.82,25.73,14864871.79,0.00017467011555578622
2021-06-23,09:24:47,3357.43,25.73,14864871.71,0.00017466963516696746
2021-06-23,09:24:47,3358.24,25.73,14864871.77,0.00017466655601391348
2021-06-23,09:24:48,3358.85,25.73,14864871.77,0.00017466640313209877
2021-06-23,09:24:49,3359.46,25.73,14864871.7,0.00017467116233736135
2021-06-23,09:24:49,3360.09,25.73,14864871.76,0.00017467487858247865
2021-06-23,09:24:50,3360.88,25.73,14864871.72,0.0001746801619241837
2021-06-23,09:24:51,3361.49,25.73,14864871.73,0.0001746752136718041
2021-06-23,09:24:51,3362.1,25.73,14864871.71,0.00017466602027086577
2021-06-23,09:24:52,3362.91,25.73,14864871.78,0.0001746380821977022
2021-06-23,09:24:53,3363.52,25.73,14864871.67,0.00017462553080887413
2021-06-23,09:24:53,3364.13,25.73,14864871.77,0.00017458749671706765
2021-06-23,09:24:54,3364.74,25.73,14864871.87,0.00017454824236756288
2021-06-23,09:24:55,3365.55,25.73,14864871.95,0.00017451291903828602
