Time,Relative_time,fundamental_freq,fundamental_dis,3rd_freq,3rd_dis,5th_freq,5th_dis,7th_freq,7th_dis,9th_freq,9th_dis
9:12:02,2671.807,16.05770785268396,2.6898325635104194e-05,45.827958043664694,0.00019342080080831433,13.429386836476624,2.397448556582058e-05,6.4336357628926635,2.9980786374133976e-05,-0.9198351288214326,-7.955739260970002e-05
9:12:04,2673.225,16.237707852385938,2.6911325635104073e-05,45.697958044707775,0.0001925008008083146,13.335386836901307,2.433448556582018e-05,6.159350048750639,2.6567786374133255e-05,-0.8998351292684674,-7.97833926096999e-05
9:12:05,2674.471,16.30770785268396,2.680532563510414e-05,46.11462471075356,0.00019471380080831463,13.48338683694601,2.5801485565819966e-05,6.070778620429337,2.505378637413392e-05,-0.8898351294919848,-7.979739260969947e-05
9:12:06,2675.727,16.457707852125168,2.66783256351042e-05,46.46462471038103,0.00019672780080831447,13.691386836580932,2.6274485565819933e-05,6.07363576348871,2.426078637413325e-05,-0.6376129072159529,-7.615039260969961e-05
9:12:08,2677.224,16.52770785242319,2.6661325635104257e-05,46.20129137765616,0.0001948008008083148,13.61738683655858,2.7354485565820458e-05,6.280778620392084,2.6700786374133506e-05,-0.7609462402760983,-7.893739260969937e-05
9:12:08,2677.224,16.52770785242319,2.6661325635104257e-05,46.20129137765616,0.0001948008008083148,13.61738683655858,2.7354485565820458e-05,6.280778620392084,2.6700786374133506e-05,-0.7609462402760983,-7.893739260969937e-05
9:12:09,2678.22,16.55770785268396,2.6676325635104168e-05,46.24795804452151,0.00019367380080831473,13.58738683629781,2.724848556582074e-05,6.565064335241914,3.037378637413355e-05,-0.9398351293057203,-8.070339260969964e-05
9:12:10,2679.472,16.477707852609456,2.6664325635104196e-05,46.42129137739539,0.00019356080080831436,13.87538683693856,2.8641485565820447e-05,6.656492906622589,3.282078637413359e-05,-1.0898351287469268,-8.300339260969986e-05
9:12:11,2680.977,16.52770785242319,2.648432563510418e-05,46.23462471086532,0.00019205380080831481,13.865386836230755,2.7094485565820267e-05,6.64792147744447,3.3347786374133756e-05,-1.385390684939921,-8.883039260969977e-05
9:12:11,2680.978,16.52770785242319,2.648432563510418e-05,46.23462471086532,0.00019205380080831481,13.865386836230755,2.7094485565820267e-05,6.64792147744447,3.3347786374133756e-05,-1.385390684939921,-8.883039260969977e-05
9:12:12,2681.976,16.657707852311432,2.6480325635104118e-05,46.01462471112609,0.00019137380080831452,13.783386836759746,2.8881485565820757e-05,6.710778620094061,3.525378637413319e-05,-1.1942795729264617,-8.539739260970004e-05
9:12:14,2683.277,16.607707852497697,2.6486325635104212e-05,46.32462471071631,0.00019290080080831482,13.819386836141348,2.7554485565820137e-05,6.8707786202430725,3.637378637413348e-05,-1.1453906847164035,-8.319739260970009e-05
9:12:15,2684.531,16.39770785253495,2.6435325635104168e-05,46.4946247106418,0.00019230080080831404,13.667386836372316,2.766848556581998e-05,6.516492906026542,3.348778637413379e-05,-1.162057351320982,-8.246339260969959e-05
9:12:16,2685.794,16.467707852832973,2.635232563510427e-05,46.461291377432644,0.00019090080080831455,13.827386836521327,2.9574485565820284e-05,6.475064334459603,3.354078637413365e-05,-1.1053906846791506,-8.185739260969938e-05
9:12:18,2687.216,16.51770785264671,2.6373325635104276e-05,46.384624710306525,0.0001901608008083146,13.447386836633086,2.833448556582071e-05,6.43506433442235,3.466078637413394e-05,-0.8298351299017668,-7.779039260969942e-05
9:12:19,2688.474,16.42770785279572,2.6344325635104145e-05,46.297958044335246,0.00019067380080831434,13.495386836118996,2.879448556582058e-05,6.566492905840278,3.704078637413368e-05,-1.0087240180000663,-8.096339260969983e-05
9:12:20,2689.724,16.457707852125168,2.617432563510407e-05,46.27462471090257,0.00019085380080831413,13.60338683705777,3.035448556581999e-05,6.537921478040516,3.660078637413369e-05,-1.3631684621796012,-8.663039260969983e-05
9:12:21,2690.965,16.477707852609456,2.623832563510421e-05,46.14795804396272,0.00018969380080831409,13.78138683643192,3.039448556582062e-05,6.607921477407217,3.663378637413367e-05,-1.438724017702043,-8.743039260969941e-05
9:12:24,2693.49,16.61770785227418,2.621632563510408e-05,45.741291377693415,0.00018805380080831428,13.903386836871505,3.2094485565820063e-05,6.429350048303604,3.2647786374133576e-05,-1.4065017960965633,-8.685739260970004e-05
9:12:25,2694.732,16.55770785268396,2.6163325635104222e-05,46.15462471079081,0.00019008780080831487,14.003386836498976,3.325448556582011e-05,6.4722071923315525,3.203378637413323e-05,-1.283168463036418,-8.373739260969949e-05
9:12:26,2695.989,16.49770785216242,2.6185325635104135e-05,46.25795804429799,0.00019004080080831445,13.917386836372316,3.3001485565820575e-05,6.635064335539937,3.6620786374133574e-05,-1.3576129069551826,-8.45773926096997e-05
9:12:28,2697.311,16.597707852721214,2.6051325635104193e-05,46.901291377842426,0.0001926678008083143,14.273386836051941,3.3828485565820694e-05,6.737921478226781,3.764078637413359e-05,-1.3020573519170284,-8.333739260970013e-05
9:12:29,2698.557,16.537707852199674,2.6212325635104235e-05,47.12462471053004,0.00019231380080831414,14.28138683643192,3.432148556582054e-05,6.689350049011409,3.764778637413337e-05,-1.1876129070296884,-8.133739260969986e-05
9:12:30,2699.989,16.757707852870226,2.6168325635104192e-05,47.24795804452151,0.00019214780080831478,14.271386836655438,3.457448556582008e-05,6.866492906585336,3.922778637413353e-05,-1.0465017957612872,-7.911039260969938e-05
9:12:32,2701.237,16.657707852311432,2.6261325635104247e-05,47.107958043925464,0.00019245380080831417,14.241386836394668,3.470848556582067e-05,6.855064335279167,3.842078637413329e-05,-1.1765017956495285,-8.041039260969947e-05
9:12:33,2702.491,16.637707852758467,2.6277325635104066e-05,47.2446247106418,0.0001918078008083142,14.21138683706522,3.538148556582032e-05,7.067921477369964,3.610078637413319e-05,-1.2998351287096739,-8.257739260969944e-05
9:12:34,2703.986,16.737707852385938,2.6232325635104116e-05,47.23129137791693,0.00019049380080831454,14.283386836759746,3.527448556582026e-05,7.049350049346685,3.670778637413375e-05,-1.2753906846046448,-8.249739260969991e-05
9:12:34,2703.988,16.737707852385938,2.6232325635104116e-05,47.23129137791693,0.00019049380080831454,14.283386836759746,3.527448556582026e-05,7.049350049346685,3.670778637413375e-05,-1.2753906846046448,-8.249739260969991e-05
