Time,fundamental_freq,fundamental_dis,3rd_freq,3rd_dis,5th_freq,5th_dis,7th_freq,7th_dis,9th_freq,9th_dis,11th_freq,11th_dis,13th_freq,13th_dis,Temp
2341.4554483,4960865.08292244,0.0001877743500216,14865989.8510521,0.0001004115472653,24773407.0686574,7.96646676697924e-05,34679473.8093271,6.85661616974142e-05,44586279.9458277,6.3200300789922e-05,54492895.4178342,5.89174423293623e-05,64400109.9425252,5.68225452138325e-05,25.0098342895508
2346.4925989,4960865.01324445,0.0001878045260048,14865990.089845,0.0001004080090915,24773407.1407937,7.9648500503533e-05,34679474.3072388,6.85553388226892e-05,44586277.4144392,6.3165223284548e-05,54492895.9352731,5.88648241057649e-05,64400109.9916473,5.67582786785306e-05,24.9980373382568
2351.5328469,4960865.03223709,0.0001878439384452,14865990.0500575,0.0001004074752787,24773407.0255364,7.96380855141732e-05,34679474.9418659,6.85760093124629e-05,44586275.553409,6.31590932128717e-05,54492895.9299501,5.89145109849892e-05,64400110.8848554,5.68065714732735e-05,24.9974479675293
2356.5797609,4960865.08063242,0.0001877854403062,14865989.9979124,0.0001004315258228,24773407.2025184,7.96465661005837e-05,34679474.7911461,6.852504853455e-05,44586275.7346235,6.31585323220078e-05,54492895.6871549,5.89316853333896e-05,64400112.1109812,5.68964296209079e-05,24.9956169128418
2361.6272727,4960864.95043713,0.0001877968239822,14865990.0069906,0.0001004291827597,24773407.0956453,7.96319124200718e-05,34679474.3368313,6.85960267195957e-05,44586279.3481099,6.30765056523882e-05,54492896.2442494,5.88639866590756e-05,64400111.1432147,5.65983671800094e-05,25.0072555541992
2366.661788,4960865.0499903,0.0001877657996544,14865990.0550502,0.0001003708271891,24773407.0594949,7.96545882175707e-05,34679475.1342751,6.85280910490146e-05,44586277.1394833,6.30754122225049e-05,54492895.2223034,5.8954009170236e-05,64400108.3750517,5.69453821727258e-05,25.0136451721191
2371.7080278,4960865.0478817,0.0001878082969278,14865989.910235,0.0001004035532324,24773407.1560743,7.96360363359325e-05,34679473.6098618,6.85710679786168e-05,44586277.1959216,6.30701267155868e-05,54492895.7866989,5.88447318668738e-05,64400113.0700161,5.66470557834858e-05,25.0105972290039
2376.7552827,4960865.0503143,0.000187780143134,14865989.8872036,0.0001004126613963,24773407.075636,7.96497185763185e-05,34679474.6729025,6.85534678285986e-05,44586279.1223476,6.32796183973259e-05,54492896.6553551,5.89239880672238e-05,64400108.4717824,5.67516049753137e-05,25.0143299102783
2381.8059024,4960864.9874216,0.0001878020232065,14865989.8660601,0.0001004047462537,24773407.2594396,7.96330076665695e-05,34679474.4259895,6.85832786752873e-05,44586277.213131,6.31186532093713e-05,54492894.6845458,5.8906357968137e-05,64400110.7641532,5.68035705912303e-05,24.9990711212158
2386.8464989,4960865.00797411,0.0001877900231497,14865989.9621901,0.0001004234032668,24773406.8184361,7.9623100011771e-05,34679473.9830803,6.85819780003257e-05,44586278.2341688,6.31439614924675e-05,54492895.6245574,5.89136723783952e-05,64400110.1597587,5.68113576337127e-05,25.0141563415527
2391.8774828,4960865.12731175,0.0001878024317442,14865989.9237005,0.000100404029765,24773407.2126994,7.96652063454653e-05,34679475.2790245,6.86116448133002e-05,44586277.9832941,6.31873248049598e-05,54492895.0688717,5.88504193430782e-05,64400110.4153022,5.68088449437754e-05,25.0053024291992
2396.9177288,4960865.08252388,0.0001877999440375,14865989.99605,0.0001003916389569,24773407.1028704,7.96480330860297e-05,34679473.6453904,6.85339721275885e-05,44586277.1543282,6.31942799137895e-05,54492894.9071466,5.88523737023738e-05,64400113.5090055,5.6913246606004e-05,24.9959506988525
2401.9707037,4960865.04044047,0.000187805708958,14865990.0150633,0.0001004089969286,24773407.0157303,7.96556044771418e-05,34679474.5113467,6.85738280313512e-05,44586279.1705235,6.31773855287693e-05,54492895.2644043,5.89103835838596e-05,64400107.7399103,5.66593488579298e-05,25.0013523101807
2407.0163462,4960865.06276331,0.0001878342543732,14865989.9077018,0.0001003810531729,24773406.9748781,7.96387730639286e-05,34679474.5308915,6.84897096321698e-05,44586278.8975663,6.29923649165813e-05,54492894.2942141,5.89346138341584e-05,64400113.1861372,5.66861499194535e-05,24.9911022186279
2412.0506231,4960865.02943231,0.0001878400044391,14865989.9439804,0.0001004070243398,24773406.8554196,7.96227904689359e-05,34679473.8047259,6.8527782814202e-05,44586277.2227322,6.30997431719147e-05,54492894.4118494,5.8891571369615e-05,64400109.2802206,5.66636664061246e-05,24.9975070953369
2417.0952632,4960865.02709968,0.0001877897118077,14865989.8926731,0.0001003937329081,24773407.0490633,7.96503349548684e-05,34679473.8248134,6.85878435030058e-05,44586278.738892,6.31397487420479e-05,54492895.1212436,5.89667109825239e-05,64400107.745089,5.68524251080148e-05,25.0121364593506
2422.1996718,4960864.97214566,0.0001877647009839,14865989.6648327,0.0001003911128515,24773406.9541639,7.96383162159658e-05,34679474.1327909,6.85318213244746e-05,44586278.634357,6.32618852428037e-05,54492895.8201551,5.88153122484715e-05,64400108.3789771,5.68374041851535e-05,24.9901332855225
2427.3709974,4960864.98213101,0.0001878008275978,14865989.7367525,0.000100390688361,24773407.1550562,7.96446446908517e-05,34679473.1560178,6.86048500844432e-05,44586275.4063306,6.31967186410142e-05,54492893.7975248,5.8956487175257e-05,64400114.472635,5.67485946201618e-05,24.9943161010742
2432.4222706,4960865.04351437,0.0001878269912723,14865989.5823712,0.0001004238634101,24773406.8855657,7.96316241377769e-05,34679474.505518,6.84879762356985e-05,44586277.0019248,6.31638350274675e-05,54492893.3012597,5.88805683364616e-05,64400103.8978776,5.6745445658524e-05,25.0004653930664
2437.4696263,4960865.01801072,0.0001878294029597,14865989.5629752,0.0001004171270206,24773406.7909976,7.96661253416896e-05,34679473.1006298,6.85380807247935e-05,44586275.2383436,6.31303788445004e-05,54492894.7622648,5.88965987310941e-05,64400113.2319186,5.67620032120394e-05,25.0086097717285
2442.5148043,4960864.97925402,0.0001877877853243,14865989.6751871,0.0001003947305772,24773406.7335654,7.96252868216357e-05,34679473.4035052,6.85935176475967e-05,44586277.6736522,6.31181744953179e-05,54492895.3189112,5.88943299727139e-05,64400108.9596234,5.67602902361654e-05,24.993221282959
2447.5563112,4960865.023384,0.0001877997627102,14865989.6150946,0.000100410711774,24773406.8438963,7.96475944700799e-05,34679474.1770352,6.85643619823495e-05,44586278.6537443,6.30727410772756e-05,54492894.9595014,5.89144989390969e-05,64400109.1051186,5.6915916979984e-05,25.0009632110596
2452.6012778,4960864.95223616,0.0001877796478834,14865989.7259492,0.0001004050631251,24773406.7646027,7.9667945289102e-05,34679474.1055504,6.85638683578628e-05,44586278.0189686,6.31797081798439e-05,54492894.7890209,5.88821174455779e-05,64400110.6424138,5.68680988576327e-05,25.0011672973633
2457.6440536,4960864.92173664,0.000187816409324,14865989.6494942,0.0001004208916623,24773406.738781,7.96732910616521e-05,34679474.9513925,6.86081004434962e-05,44586278.3811307,6.32249052710221e-05,54492896.2789625,5.88861130503362e-05,64400108.3973451,5.66693171370547e-05,24.9895820617676
2462.68554,4960864.99479895,0.0001878103543701,14865989.6914122,0.0001004451190514,24773407.0487093,7.96514580037193e-05,34679473.6471096,6.85545365145762e-05,44586275.5701646,6.31943702454728e-05,54492895.9589807,5.89245101340245e-05,64400109.7519908,5.68631455310657e-05,24.9937477111816
2467.7388817,4960864.9720712,0.0001878051795574,14865989.822997,0.0001004146636742,24773406.8761742,7.96374549584285e-05,34679474.543888,6.85561380140508e-05,44586278.0233985,6.31193309859474e-05,54492893.8546105,5.88839636434104e-05,64400106.7487328,5.66069907712333e-05,25.0013256072998
2472.7756668,4960865.00308593,0.0001878363011358,14865989.715605,0.0001004097509935,24773406.7005821,7.96575173075741e-05,34679473.2984814,6.84996442963169e-05,44586277.6832291,6.31198826121395e-05,54492894.5149184,5.89560724050507e-05,64400111.7884885,5.67924348977203e-05,24.9955959320068
2477.8186502,4960864.95978325,0.0001878115351394,14865989.6134108,0.0001004155976301,24773406.7651254,7.96648265635584e-05,34679473.5053787,6.86172742358811e-05,44586277.0582219,6.31956015735328e-05,54492893.7727826,5.89480381550904e-05,64400109.3804807,5.66824528257326e-05,24.9901504516602
2482.8643362,4960864.93804993,0.0001878118377619,14865989.7283063,0.0001004302389776,24773406.9385662,7.96194393566309e-05,34679474.0232413,6.85692779524827e-05,44586276.5462147,6.3104779295985e-05,54492894.8049715,5.90102376167323e-05,64400106.4739317,5.68438572055272e-05,25.0082740783691
2487.9159023,4960865.03118862,0.0001877968413669,14865989.7523749,0.000100366654259,24773406.9134727,7.96458289562555e-05,34679473.9389608,6.85964335059661e-05,44586278.3993816,6.30648139726225e-05,54492894.8246773,5.89175227877141e-05,64400109.1321288,5.68324521202059e-05,24.9925746917725
2492.957323,4960864.98724565,0.0001877938454245,14865989.7079399,0.0001004210637083,24773406.6328719,7.96450157117276e-05,34679474.2413151,6.86163150150752e-05,44586278.2751282,6.31981360930298e-05,54492894.207804,5.88222699899005e-05,64400108.9650209,5.6775859318885e-05,24.9935073852539
2498.0016526,4960865.00963641,0.0001878474652295,14865989.7410071,0.0001003967108508,24773406.956923,7.96505259766498e-05,34679474.4780383,6.85038385263032e-05,44586276.1039418,6.32492238424141e-05,54492894.4790008,5.87587387306256e-05,64400110.7558617,5.68652364451491e-05,25.0122108459473
2503.033535,4960865.00106826,0.0001878199717891,14865989.6236987,0.0001004066677082,24773406.5891048,7.96365103194009e-05,34679473.2502555,6.85918422175933e-05,44586276.8750616,6.31767763574968e-05,54492893.8858514,5.88472627801097e-05,64400111.1173185,5.67072657505027e-05,25.0124702453613
2508.0757821,4960865.00285563,0.000187786503009,14865989.6594057,0.0001004464733319,24773406.7205679,7.96498859755612e-05,34679474.8065369,6.8534131205109e-05,44586277.9589259,6.31755694726901e-05,54492895.0363414,5.88560748384698e-05,64400106.4703588,5.68893783416416e-05,25.0039920806885
2513.1349745,4960865.01646332,0.0001877776295307,14865989.7892415,0.0001004216541221,24773406.576406,7.96597190466975e-05,34679473.085857,6.86055261555338e-05,44586278.6444692,6.32051559314971e-05,54492894.4558147,5.88886749466159e-05,64400107.5692425,5.66911222902304e-05,24.988151550293
2518.1840311,4960864.9478208,0.0001877914277428,14865989.5621953,0.0001004214405973,24773406.7613667,7.96536362841748e-05,34679473.6608482,6.85561654734685e-05,44586279.3260602,6.32165474220652e-05,54492893.8984261,5.88481667662928e-05,64400107.2709302,5.688127423172e-05,24.9883193969727
2523.2255601,4960864.96586709,0.0001878420169129,14865989.6810383,0.0001004314618386,24773406.7202474,7.96816839323228e-05,34679473.7273592,6.85766861109638e-05,44586278.0998742,6.31213358067451e-05,54492895.4174032,5.89223964538058e-05,64400109.5641548,5.67348813799908e-05,25.0049877166748
2528.2684214,4960864.96462536,0.0001878269863711,14865989.7980743,0.0001004281533569,24773406.6960757,7.96627951116703e-05,34679474.0920967,6.860986607884e-05,44586275.0732848,6.32700750378349e-05,54492893.887259,5.88549309075407e-05,64400108.9044843,5.67592045206256e-05,24.99631690979
2533.3271612,4960865.03982644,0.0001877872526715,14865989.7102809,0.000100388375083,24773406.8189208,7.96414861441279e-05,34679473.7951494,6.84701339101694e-05,44586275.4298167,6.32446259790831e-05,54492894.4757173,5.89362863158429e-05,64400109.4904406,5.69249873584333e-05,25.007303237915
2538.3643191,4960864.95205185,0.0001878186886914,14865989.5916476,0.000100418690074,24773406.8242189,7.96494894042557e-05,34679473.434462,6.86118394318852e-05,44586277.5241753,6.3101279730942e-05,54492894.1111218,5.88668366376288e-05,64400111.7340623,5.67411562323747e-05,24.9982166290283
2543.3951377,4960864.96130966,0.0001878286517276,14865989.6608864,0.0001003840731699,24773406.8195031,7.96788374205766e-05,34679474.0187905,6.85696740822903e-05,44586275.9376083,6.32291970129721e-05,54492893.2471358,5.88851055902707e-05,64400105.6107026,5.68839291070313e-05,25.0005798339844
2548.4295247,4960864.92586752,0.0001877864896429,14865989.5828223,0.0001004059856883,24773406.9268669,7.96587862104962e-05,34679473.0015882,6.85935713304355e-05,44586277.1362177,6.32512377063528e-05,54492894.4132625,5.89313503670717e-05,64400111.5556025,5.67350852188937e-05,24.9981384277344
2553.4720504,4960864.90634878,0.0001878146664343,14865989.4243541,0.0001004148799636,24773406.6781548,7.96301469566352e-05,34679473.9433897,6.86467412620111e-05,44586275.0985334,6.31553604041692e-05,54492895.3921287,5.89896760352708e-05,64400107.2242665,5.67274240947129e-05,24.9931373596191
2558.5165664,4960865.00737762,0.0001878148771234,14865989.4558205,0.0001003811705646,24773406.7178466,7.96666776244041e-05,34679474.1844741,6.86132131003339e-05,44586276.383019,6.30284049317728e-05,54492894.8143033,5.88772404736787e-05,64400107.9791332,5.67260227511535e-05,25.0072364807129
2563.5506854,4960864.98876282,0.0001878029847541,14865989.4631349,0.0001004295220086,24773406.6035293,7.96245339160378e-05,34679474.0646725,6.85461028237041e-05,44586276.6075844,6.31622808358145e-05,54492894.5345793,5.88164415022681e-05,64400109.0679942,5.67761573095143e-05,24.9885768890381
2568.5908214,4960864.95748258,0.0001878263715204,14865989.7175487,0.0001004022176119,24773406.5036445,7.96593323394624e-05,34679474.2545078,6.86333373580888e-05,44586278.3586323,6.31494190068358e-05,54492894.0455017,5.88783770874236e-05,64400112.063608,5.67355342384747e-05,25.0013656616211
2573.6505472,4960864.92644366,0.0001877816728198,14865989.5525642,0.000100377683484,24773406.5279602,7.96551531775862e-05,34679473.5264904,6.85485012249364e-05,44586276.6119106,6.31386798661217e-05,54492894.7871321,5.88802638131311e-05,64400112.277176,5.69519818382425e-05,24.9927139282227
2578.7061033,4960864.84332654,0.0001878196958568,14865989.6677279,0.00010044385628,24773406.5373562,7.96592335637981e-05,34679473.9024188,6.86148811935985e-05,44586276.4125301,6.31357423906841e-05,54492894.5767365,5.88418657276913e-05,64400107.1191961,5.66568964037137e-05,25.0061206817627
2583.7429318,4960864.92456439,0.0001877790336251,14865989.756469,0.0001004322745568,24773406.4088378,7.96795484829474e-05,34679473.2041104,6.85617842411743e-05,44586275.8699307,6.31700009976343e-05,54492895.3606043,5.89693384113068e-05,64400111.730395,5.68412133908551e-05,24.9974822998047
2588.780416,4960864.95076806,0.0001878210902652,14865989.478063,0.000100404020494,24773406.4256707,7.9676996916614e-05,34679473.0122764,6.85895523841556e-05,44586279.0992793,6.30338972716742e-05,54492893.420872,5.8982692053451e-05,64400111.0086837,5.66957300994366e-05,24.9929466247559
2593.8196797,4960864.93327199,0.0001878257105671,14865989.5778516,0.0001004013591647,24773406.5999107,7.96515774141698e-05,34679473.3894129,6.8559075246279e-05,44586276.6479161,6.32308237440646e-05,54492894.6283172,5.88919654814139e-05,64400105.4884062,5.68031123215149e-05,25.0069313049316
2598.8667856,4960864.94922056,0.0001878085040311,14865989.5138075,0.0001004288858342,24773406.830192,7.96576705847249e-05,34679474.4163667,6.85705812755724e-05,44586276.9191031,6.30311562114028e-05,54492893.8665775,5.89629845965542e-05,64400104.8050701,5.68005885785806e-05,24.9876880645752
2603.9196689,4960864.89668356,0.0001877429421609,14865989.4607963,0.0001003883443466,24773406.3772973,7.96602959960833e-05,34679474.1262914,6.85784106602092e-05,44586276.4278952,6.31292449568788e-05,54492893.8705024,5.8917388171256e-05,64400108.0395475,5.68124468868875e-05,24.9971714019775
2608.9609576,4960864.91308702,0.0001877665194887,14865989.3528893,0.0001004335383171,24773406.6462009,7.96506937347984e-05,34679473.5616064,6.85023192592091e-05,44586277.0553719,6.30329689814158e-05,54492894.0391721,5.89070642491503e-05,64400110.3816209,5.68397085919599e-05,25.0040321350098
2614.0036797,4960864.93873571,0.0001877987913888,14865989.4025773,0.0001003808439498,24773406.1477429,7.96584421709921e-05,34679473.379523,6.85951583859936e-05,44586276.855344,6.32756115631256e-05,54492892.9941873,5.89054630473339e-05,64400110.2430306,5.66313005942055e-05,25.0095825195313
2619.0457374,4960864.95056875,0.0001877724124591,14865989.4484056,0.0001004101102726,24773406.5011494,7.96704741631183e-05,34679474.2506296,6.85172054281914e-05,44586275.1949647,6.31832155331216e-05,54492894.8768542,5.89249304208191e-05,64400107.0619401,5.70226365287062e-05,24.9950695037842
2624.1048862,4960864.83663722,0.0001877822882272,14865989.5448654,0.0001004022425496,24773406.6879455,7.96723746673218e-05,34679472.6743926,6.86145137001528e-05,44586275.9555738,6.31426522554965e-05,54492894.1862704,5.88658328135202e-05,64400112.289774,5.65058997385606e-05,24.9961166381836
2629.1392366,4960864.91011733,0.0001877864863836,14865989.4329272,0.0001004187490422,24773406.357424,7.96556552722035e-05,34679473.3769409,6.85445979099387e-05,44586277.8580822,6.31862489644169e-05,54492893.3559112,5.88368851461852e-05,64400107.0084418,5.6885293645823e-05,24.9931335449219
2634.1721908,4960864.90211505,0.0001877754889423,14865989.5446099,0.000100411503909,24773406.2114309,7.9641043995484e-05,34679473.212505,6.86196133169714e-05,44586276.9980133,6.3111394886878e-05,54492892.1890241,5.89473692581825e-05,64400105.7337551,5.68246509014526e-05,25.0049247741699
2639.2147388,4960864.89698634,0.0001878212613658,14865989.3469281,0.0001003858067665,24773406.2760677,7.96577943029446e-05,34679473.7416022,6.86021577356984e-05,44586276.6712119,6.32477997184462e-05,54492892.3439408,5.89134113781713e-05,64400110.0997387,5.67696229718695e-05,25.0085525512695
2644.2710044,4960864.941257,0.0001878110419554,14865989.3592454,0.0001004138650543,24773406.3065991,7.96388079906498e-05,34679473.863675,6.8542838408073e-05,44586277.0710687,6.32394519260273e-05,54492894.55114,5.88818481205477e-05,64400107.6595865,5.68198729646575e-05,24.9992332458496
2649.3125678,4960864.87529105,0.0001877774454841,14865989.4809566,0.0001004209517068,24773406.290739,7.96503696119763e-05,34679472.7815013,6.86130098873877e-05,44586276.0159887,6.3205558088163e-05,54492893.305065,5.89669143833163e-05,64400107.5807309,5.67574142271885e-05,25.0001487731934
2654.3540441,4960864.8715643,0.0001878161150198,14865989.3402046,0.0001004067326818,24773406.2677879,7.96545357118188e-05,34679474.2648596,6.85131230602424e-05,44586277.7318315,6.3199754784632e-05,54492894.8739867,5.89774120827764e-05,64400104.7014384,5.6883067005576e-05,24.9879245758057
2659.3992042,4960864.90035762,0.0001877904184131,14865989.3938063,0.0001004302290009,24773406.2837097,7.96842792212615e-05,34679472.4588946,6.85687381371083e-05,44586275.501907,6.32247097493082e-05,54492893.7170477,5.88640666296231e-05,64400111.7636386,5.66633473999124e-05,25.0039157867432
2664.4409137,4960864.83102263,0.0001877930646692,14865989.3466899,0.0001004120324262,24773406.3727875,7.96740528305061e-05,34679473.4041014,6.86102416673031e-05,44586276.238597,6.32512898304009e-05,54492894.8300201,5.88542719271568e-05,64400106.4816783,5.68962869893078e-05,25.003044128418
2669.4887185,4960864.93765722,0.0001877815351115,14865989.5115309,0.0001003792524733,24773406.2944278,7.96544790176339e-05,34679473.1484213,6.85828634904654e-05,44586277.4265639,6.31634925350247e-05,54492894.4026177,5.8964332889845e-05,64400109.079571,5.66759704280244e-05,25.0106468200684
2674.5392131,4960864.92962174,0.0001878077674519,14865989.6039371,0.0001004016947247,24773406.4410227,7.96425297723754e-05,34679473.5724052,6.85750648994931e-05,44586278.3123877,6.31286732748823e-05,54492894.120439,5.88992032491132e-05,64400108.0266304,5.68105850843372e-05,25.0100708007813
2679.5833795,4960864.9337231,0.0001877937729432,14865989.3061277,0.0001004246426031,24773406.3021911,7.96673800898301e-05,34679474.1548639,6.85776614444398e-05,44586278.0922236,6.30789567749674e-05,54492894.4842191,5.89483837189773e-05,64400111.0623905,5.66714562338911e-05,25.0081005096436
2684.6180662,4960864.91809793,0.0001877966249899,14865989.6092101,0.0001004180002242,24773406.4552558,7.96309153749169e-05,34679472.3427349,6.8581343132676e-05,44586276.5375148,6.3167157484491e-05,54492892.2965033,5.88214937262054e-05,64400112.496164,5.6767325350301e-05,25.0081806182861
2689.6532828,4960864.85656374,0.0001877615815621,14865989.4854223,0.0001004054600208,24773406.387954,7.96266433163455e-05,34679474.1760023,6.86046729958553e-05,44586274.1355254,6.31979947118923e-05,54492892.5819817,5.88857695689146e-05,64400105.7588761,5.66273530991695e-05,25.0084629058838
2694.7050796,4960864.92123987,0.0001877920222656,14865989.4311334,0.0001004044023582,24773406.4746535,7.96358344550297e-05,34679473.3343321,6.85263166141071e-05,44586276.5799755,6.30843997487169e-05,54492894.4104972,5.88756712816259e-05,64400110.8082498,5.6847654232699e-05,24.9978637695313
2699.7398503,4960864.90561962,0.0001878321512702,14865989.3710983,0.0001004003890017,24773406.2943559,7.96694006011941e-05,34679472.6734423,6.86085610870643e-05,44586276.1704204,6.30762291641457e-05,54492893.2770925,5.89488480840122e-05,64400109.4050581,5.66527522569393e-05,24.9976234436035
2704.7809616,4960864.95042605,0.0001877721186125,14865989.3840039,0.0001003910497292,24773406.0833155,7.96635226999564e-05,34679473.3856786,6.8633827839441e-05,44586278.0039148,6.31604492975346e-05,54492894.17028,5.88306942785832e-05,64400107.4806193,5.6791355698072e-05,24.9957065582275
2709.8303685,4960864.89235668,0.000187824157528,14865989.3749711,0.0001004152244034,24773406.3385976,7.96638710962027e-05,34679473.2810701,6.8544570452085e-05,44586276.1579223,6.31623663651597e-05,54492894.7087725,5.8818088744844e-05,64400104.8668679,5.68371335594457e-05,24.999324798584
2714.8675833,4960864.88320044,0.00018782156103,14865989.2889182,0.000100413068387,24773406.0118852,7.96611086857534e-05,34679474.0730993,6.85651870145944e-05,44586276.6693896,6.31546151814612e-05,54492893.4423679,5.8949333609389e-05,64400108.6210702,5.67738838843829e-05,25.0040950775146
2719.9089502,4960864.84657271,0.0001877694647514,14865989.2035969,0.0001004303978855,24773406.1987628,7.96482426424675e-05,34679473.4959124,6.85574629363117e-05,44586276.4275387,6.31631231079215e-05,54492893.7834613,5.88822145426559e-05,64400110.286473,5.68957990199247e-05,25.0110549926758
2724.9504694,4960864.84963926,0.0001877707546766,14865989.2723734,0.0001004109571373,24773406.2997669,7.96713966520367e-05,34679472.4068629,6.86053788729635e-05,44586274.6301897,6.30931101097331e-05,54492894.3254373,5.89828569496395e-05,64400109.6640603,5.67136370904593e-05,24.9830589294434
2729.9907465,4960864.79629783,0.0001877873036794,14865989.3973847,0.0001004330036593,24773406.3482507,7.96942198656676e-05,34679472.6030793,6.8552425733513e-05,44586276.5018232,6.30656712820556e-05,54492892.9148409,5.88785750269889e-05,64400104.5810442,5.66733736299299e-05,24.9867420196533
2735.0320413,4960864.8346374,0.0001878373858591,14865989.1590474,0.0001003842338779,24773406.0391273,7.96627212154687e-05,34679472.2257669,6.85677068482104e-05,44586276.1813628,6.32232119415765e-05,54492893.980051,5.89858559808755e-05,64400111.7868711,5.68077270503257e-05,24.99733543396
2740.0801651,4960864.86930687,0.0001878041998781,14865989.1780766,0.0001004204593899,24773405.9390256,7.96506645403824e-05,34679472.6253009,6.85519189297864e-05,44586276.9514909,6.30443184714817e-05,54492893.0602536,5.88401871968497e-05,64400104.6212709,5.69102222621982e-05,25.0011329650879
2745.124981,4960864.88656675,0.0001877588168969,14865989.1346413,0.0001003666610606,24773406.0850006,7.96306112537782e-05,34679472.9370523,6.85969808993288e-05,44586275.0831683,6.31009787672013e-05,54492893.7231085,5.8890716755599e-05,64400107.6232442,5.67964012275787e-05,25.0037803649902
2750.1691174,4960864.76242553,0.0001877848195994,14865989.1044382,0.0001004042838441,24773405.8362575,7.96730066747783e-05,34679473.1079495,6.86633386177165e-05,44586277.1807657,6.32135162382706e-05,54492894.3494679,5.88700552915821e-05,64400110.0211762,5.68123959028742e-05,25.0073413848877
2755.2269008,4960864.88981275,0.0001877816434915,14865989.1309193,0.0001004274961233,24773406.1138503,7.96767254747822e-05,34679473.2064757,6.85935674763442e-05,44586276.3709322,6.3230050467536e-05,54492895.9692267,5.88847149328013e-05,64400107.8295285,5.68500043254649e-05,24.9949607849121
2760.2627492,4960864.80033054,0.0001878645586716,14865989.2208135,0.000100436117951,24773406.1436276,7.96862679805009e-05,34679472.4262823,6.85945055737014e-05,44586276.872895,6.3108930238925e-05,54492893.0771628,5.88868415356793e-05,64400109.8897833,5.68343864698045e-05,24.9846706390381
2765.2933787,4960864.8238399,0.000187777536114,14865989.3054541,0.0001003836521145,24773406.1005885,7.96560023211237e-05,34679473.8986855,6.85994051984323e-05,44586276.5713906,6.32802415281072e-05,54492893.7709062,5.89446355999604e-05,64400104.0588228,5.67925404233001e-05,25.004337310791
2770.3497878,4960864.84080518,0.0001878171817904,14865989.1620933,0.0001004369884372,24773406.0942319,7.96722776712127e-05,34679472.1734351,6.85995111685689e-05,44586275.8795232,6.30906942973065e-05,54492893.5828245,5.89968328027277e-05,64400111.7986858,5.66233819247127e-05,25.0048904418945
2775.3961789,4960864.86131047,0.0001877940409524,14865989.0852943,0.0001004052990827,24773405.8804938,7.96597357759853e-05,34679472.9308799,6.85911778873965e-05,44586274.9375694,6.3148561889797e-05,54492892.6956121,5.89533767629668e-05,64400103.2100316,5.67999166234336e-05,24.9882125854492
2780.4293603,4960864.85390912,0.0001877685423085,14865988.9205101,0.0001004285660135,24773406.0391154,7.96688065627865e-05,34679473.3082755,6.85420119208749e-05,44586276.6046804,6.32512861399903e-05,54492893.4853373,5.89744315165658e-05,64400107.6045867,5.68263425314694e-05,24.9864025115967
2785.4709146,4960864.77369072,0.0001878081901471,14865988.9978364,0.0001004015993735,24773405.8668069,7.96750306305083e-05,34679472.8299848,6.85662690841492e-05,44586273.6663277,6.32548929404154e-05,54492893.7405786,5.89498663975345e-05,64400105.5142185,5.67893938453633e-05,25.0127468109131
2790.5230565,4960864.80996899,0.0001877761848847,14865988.7500946,0.0001004250155094,24773405.7596259,7.96720536529473e-05,34679473.0470803,6.8589405334107e-05,44586275.1900142,6.31169772204286e-05,54492892.7703352,5.89133480767095e-05,64400109.9534446,5.67956849791842e-05,25.009407043457
2795.5702947,4960864.77643703,0.0001877691617535,14865989.0149302,0.0001004377659675,24773405.9000392,7.96834339221686e-05,34679472.1694657,6.85538816076598e-05,44586278.8536343,6.31888142927822e-05,54492893.0076721,5.89678648887895e-05,64400109.7479421,5.68726432011664e-05,24.9959564208984
2800.6143689,4960864.73695029,0.0001877667648672,14865989.1444048,0.0001004132564384,24773405.8553938,7.96741321136053e-05,34679472.9649536,6.8595239395878e-05,44586274.685085,6.3142040865213e-05,54492892.524268,5.89257537731381e-05,64400105.4863731,5.66722632347451e-05,24.9988384246826
2805.655677,4960864.78968262,0.0001878207306014,14865989.0451647,0.0001004300569368,24773405.7722883,7.96625247515149e-05,34679472.1043675,6.85607921351134e-05,44586276.9504751,6.32723710820708e-05,54492893.1173474,5.89881248121258e-05,64400111.3027665,5.68197502917485e-05,24.9967136383057
2810.7066188,4960864.72973571,0.0001878379948288,14865989.071896,0.0001004526370523,24773405.8030412,7.96725572351402e-05,34679472.5022924,6.86109410329537e-05,44586275.6497193,6.31125344668072e-05,54492891.8614283,5.89931108308736e-05,64400106.7224118,5.66726383684008e-05,25.0024929046631
2815.7381577,4960864.81296103,0.000187814095116,14865989.0637556,0.0001003943097907,24773405.6269047,7.96791279396937e-05,34679472.3964572,6.86051172179697e-05,44586276.1677302,6.32302005548604e-05,54492893.6232223,5.89016583843783e-05,64400104.9986966,5.68662822055657e-05,25.0008506774902
2820.7930834,4960864.76248011,0.0001877851563125,14865988.7700948,0.0001004278822368,24773405.8443067,7.96531464490424e-05,34679472.0461941,6.85870930592671e-05,44586277.4581995,6.29716818271896e-05,54492894.2705681,5.89592742871743e-05,64400107.5888675,5.68164171810382e-05,24.9884567260742
2825.8352394,4960864.77264568,0.0001877944717145,14865989.0292044,0.0001003925190747,24773405.8525359,7.96901276222298e-05,34679473.1008278,6.86089231072306e-05,44586276.5125406,6.31304872055796e-05,54492892.9561252,5.89270816917233e-05,64400108.637822,5.68004399615587e-05,25.0054092407227
