Time,fundamental_freq,fundamental_dis,3rd_freq,3rd_dis,5th_freq,5th_dis,7th_freq,7th_dis,9th_freq,9th_dis,11th_freq,11th_dis,13th_freq,13th_dis,Temp_Time,Temp
8236.06264,-29.45099,2.1708,-24.11392,1.15309,-23.41813,1.13718,-22.86515,1.11788,-22.34497,1.18601,-22.22361,1.21869,-21.94703,1.227,,
8236.45377,-29.57554,2.15802,-24.11797,1.17252,-23.37486,1.14346,-22.89088,1.15189,-22.43662,1.19391,-22.15823,1.19642,-21.90117,1.16542,,
8236.85224,-29.59156,2.17712,-24.19209,1.18539,-23.12085,1.12284,-22.72368,1.18336,-22.36312,1.1445,-21.90294,1.18352,-21.79743,1.20834,,
8237.27685,-29.52468,2.18953,-24.1779,1.15302,-23.34016,1.1204,-22.76027,1.12853,-22.35634,1.24467,-22.18377,1.17224,-21.83605,1.16886,,
8237.6669,-29.54879,2.17245,-24.27562,1.1568,-23.36455,1.17718,-22.73739,1.14005,-22.38475,1.14164,-22.16343,1.23626,-21.84556,1.11541,,
8238.05605,-29.51599,2.17763,-24.18892,1.17627,-23.30201,1.13217,-22.88465,1.17453,-22.37252,1.17999,-22.1666,1.24152,-21.66138,1.13162,,
8238.46492,-29.51701,2.11885,-24.12607,1.15437,-23.18043,1.13745,-22.78486,1.16516,-22.50193,1.19111,-22.0988,1.24144,-21.86449,1.14826,,
8238.86141,-29.58201,2.15836,-24.07364,1.15205,-23.37972,1.17711,-22.73486,1.13195,-22.37571,1.13626,-22.14649,1.19517,-21.53087,1.12628,,
8239.24748,-29.55048,2.18425,-24.13411,1.17441,-23.27257,1.12088,-23.02616,1.19883,-22.32591,1.10949,-22.18493,1.18626,-21.82964,1.18073,,
8239.65285,-29.5538,2.15415,-24.16168,1.14437,-23.36994,1.15639,-22.8124,1.18568,-22.42547,1.18296,-22.22156,1.24037,-21.74836,1.0863,,
8240.05212,-29.54717,2.14397,-24.16236,1.17904,-23.29578,1.11424,-22.83904,1.19826,-22.31615,1.17922,-22.298,1.21926,-21.83922,1.19554,,
8240.47319,-29.57322,2.13051,-24.167,1.12493,-23.46049,1.1989,-22.89525,1.19268,-22.39856,1.20868,-22.20876,1.2056,-21.79975,1.14821,,
8240.87379,-29.53138,2.17016,-24.17255,1.16115,-23.41761,1.13358,-22.91682,1.15187,-22.33281,1.17936,-22.13376,1.13748,-21.65856,1.20152,,
8241.26196,-29.55997,2.14704,-24.18785,1.17513,-23.33559,1.18883,-22.80443,1.16123,-22.24486,1.20132,-22.10248,1.21733,-21.90335,1.14027,,
8241.66741,-29.51912,2.13226,-24.29203,1.16196,-23.32927,1.21301,-22.89805,1.17204,-22.54397,1.30022,-22.23997,1.18911,-21.91837,1.17321,,
8242.05941,-29.47299,2.13655,-24.15292,1.19639,-23.29695,1.19494,-22.86327,1.11864,-22.38404,1.207,-22.20618,1.20952,-21.99773,1.11594,,
8242.46335,-29.51603,2.16053,-24.13643,1.1599,-23.36995,1.12603,-22.9334,1.09862,-22.3452,1.21181,-22.14593,1.19278,-21.75468,1.15114,,
8242.84984,-29.39231,2.11339,-24.23097,1.15735,-23.33422,1.13235,-22.78203,1.09288,-22.4117,1.19338,-22.18239,1.23053,-21.66548,1.10545,,
8243.2478,-29.45566,2.12215,-24.2457,1.16316,-23.35587,1.1088,-22.86686,1.13006,-22.48224,1.24687,-22.1783,1.2179,-21.8833,1.08445,,
8243.64641,-29.54036,2.15045,-24.20861,1.12522,-23.19809,1.15361,-22.79972,1.13302,-22.06244,1.22158,-22.15942,1.20588,-21.71495,1.17471,,
8244.04718,-29.54597,2.16512,-24.19682,1.17735,-23.36598,1.2083,-22.79729,1.10222,-22.28095,1.22749,-22.17018,1.18361,-21.65612,1.12186,,
8244.45978,-29.44803,2.14181,-24.2258,1.1443,-23.20863,1.18393,-22.87816,1.08512,-22.46918,1.17462,-22.16122,1.24435,-21.75383,1.08373,,
8244.84884,-29.53415,2.13452,-24.19637,1.12355,-23.4596,1.11803,-22.83723,1.11975,-22.53476,1.17945,-22.10906,1.20376,-21.68494,1.21612,,
8245.24195,-29.56206,2.10114,-24.09282,1.14621,-23.33895,1.13312,-22.82347,1.166,-22.45246,1.15114,-22.22068,1.20242,-21.9216,1.07469,,
8245.65844,-29.49077,2.12273,-24.26996,1.1601,-23.22483,1.15106,-22.8519,1.18482,-22.35532,1.19202,-22.26233,1.21169,-22.04692,1.07798,,
8246.06167,-29.53593,2.12798,-24.22018,1.21073,-23.27972,1.16978,-22.84644,1.14338,-22.43529,1.20053,-22.21099,1.17491,-21.74011,1.14955,,
8246.44917,-29.55714,2.14784,-24.1719,1.13727,-23.44277,1.1709,-22.85862,1.10295,-22.25811,1.16335,-22.1305,1.25038,-21.50161,1.13737,,
8246.85565,-29.59458,2.10315,-24.21585,1.18677,-23.37375,1.10801,-22.81286,1.12126,-22.38831,1.16103,-22.173,1.23441,-21.62721,1.08549,,
8247.24336,-29.49358,2.11879,-24.19705,1.15703,-23.2153,1.11028,-22.85393,1.14117,-22.3324,1.21466,-22.27309,1.20528,-21.80376,1.20072,,
8247.65462,-29.48868,2.11353,-24.14426,1.17316,-23.48158,1.10073,-22.75806,1.16837,-22.30735,1.11355,-22.18558,1.19318,-21.71466,1.12864,,
8248.06672,-29.4941,2.09254,-24.11831,1.16564,-23.10826,1.151,-22.89468,1.12485,-22.34645,1.22281,-22.15251,1.23459,-21.48412,1.06637,,
8248.45503,-29.47094,2.10244,-24.12316,1.16902,-23.27008,1.10981,-22.82796,1.14862,-22.46544,1.18531,-22.08347,1.18778,-21.95042,1.11137,,
8248.86003,-29.32584,2.13684,-24.24797,1.18556,-23.18218,1.12892,-22.8513,1.14545,-22.33696,1.14215,-22.11157,1.2049,-21.67421,1.11605,,
8249.26054,-29.45718,2.12744,-24.11731,1.12509,-23.33313,1.10148,-22.89317,1.14933,-22.27203,1.20937,-22.09225,1.21776,-21.79294,1.14417,,
8249.66863,-29.4492,2.13617,-24.24403,1.17028,-23.42332,1.10795,-22.83754,1.18637,-22.53941,1.14321,-22.23681,1.18259,-22.05042,1.11767,,
8250.05314,-29.38249,2.07878,-24.23979,1.14194,-23.43867,1.09569,-22.79017,1.12298,-22.39791,1.1593,-22.10089,1.19506,-21.64459,1.12937,,
8250.44646,-29.54073,2.13335,-24.21609,1.17295,-23.33091,1.11966,-22.76648,1.16336,-22.27331,1.13091,-22.19146,1.23735,-21.85041,1.14278,,
8250.87219,-29.3581,2.07104,-24.25813,1.16329,-23.28551,1.16664,-22.72025,1.14519,-22.35062,1.21309,-22.24055,1.16464,-21.67947,1.14643,,
8251.25352,-29.45518,2.09836,-24.20065,1.17976,-23.44791,1.12971,-22.89041,1.12103,-22.39747,1.15999,-22.16257,1.19528,-21.68142,1.0835,,
8251.65241,-29.41394,2.10325,-24.20433,1.15328,-23.34278,1.15395,-22.90022,1.09214,-22.19152,1.1768,-22.14427,1.22454,-21.70489,1.11911,,
8252.03685,-29.26137,2.09085,-24.11979,1.16308,-23.29752,1.15338,-22.74182,1.17612,-22.26206,1.17759,-22.20802,1.20499,-21.79492,1.13611,,
8252.42775,-29.32695,2.12322,-24.16216,1.15055,-23.47299,1.09436,-22.87671,1.18278,-22.24309,1.18702,-22.34627,1.15886,-21.81797,1.12618,,
8252.84485,-29.57004,2.1278,-24.07864,1.18492,-23.41076,1.12905,-22.82004,1.1251,-22.32322,1.21054,-22.12534,1.17266,-21.85489,1.10457,,
8253.25234,-29.44944,2.10755,-24.14737,1.14741,-23.43039,1.12992,-22.79928,1.14897,-22.37355,1.19008,-22.24356,1.20152,-21.72958,1.13065,,
8253.63845,-29.38849,2.08566,-24.21967,1.20483,-23.41776,1.11756,-22.93915,1.13034,-22.19645,1.21568,-22.2493,1.20212,-21.83371,1.11418,,
8254.05005,-29.28027,2.09446,-24.17521,1.12864,-23.38095,1.15339,-22.74649,1.15928,-22.12069,1.1375,-22.18067,1.23116,-21.70719,1.20938,,
8254.44342,-29.40087,2.13808,-24.14976,1.14373,-23.44468,1.16002,-22.77777,1.13277,-22.34437,1.15135,-22.16961,1.18642,-21.83303,1.20876,,
8254.84913,-29.41046,2.07078,-24.15688,1.22025,-23.2935,1.14474,-22.94159,1.15071,-22.46232,1.19917,-22.20379,1.2321,-21.67636,1.14793,,
8255.24974,-29.39403,2.1091,-24.23006,1.19331,-23.37259,1.11012,-22.75099,1.1483,-22.4048,1.23232,-22.14738,1.19938,-21.60624,1.13058,,
8255.63979,-29.27436,2.10853,-24.20303,1.19867,-23.24255,1.18007,-22.84015,1.11659,-22.52029,1.26026,-22.10191,1.21848,-21.80077,1.15357,,
8256.0412,-29.32922,2.06136,-24.34979,1.12349,-23.37722,1.15705,-22.69202,1.08855,-22.3678,1.18561,-22.17996,1.2501,-21.55482,1.19122,,
8256.44569,-29.40019,2.06881,-24.21113,1.15542,-23.24815,1.20339,-22.83189,1.17094,-22.58081,1.20055,-22.08021,1.23364,-21.87318,1.11329,,
8256.86157,-29.32767,2.09078,-24.09817,1.14602,-23.30907,1.17944,-22.76119,1.10652,-22.36619,1.2182,-22.08024,1.21963,-22.03717,1.06233,,
8257.24815,-29.43698,2.08158,-24.33076,1.15612,-23.44071,1.14223,-22.77708,1.14747,-22.30211,1.18884,-22.21387,1.17331,-21.85929,1.17518,,
8257.64476,-29.41394,2.08183,-24.17709,1.18288,-23.29766,1.10939,-22.81541,1.21662,-22.26284,1.12176,-22.10983,1.20456,-22.03405,1.18974,,
8258.04049,-29.33239,2.06088,-24.03945,1.14782,-23.15596,1.14975,-22.96126,1.13936,-22.38811,1.20184,-21.99548,1.20093,-21.67583,1.03416,,
8258.44972,-29.32642,2.08645,-24.12403,1.16379,-23.46739,1.1729,-22.66619,1.12244,-22.30174,1.19094,-22.20113,1.28191,-21.79575,1.2116,,
8258.8537,-29.28114,2.13681,-24.16731,1.16353,-23.27408,1.14326,-22.7694,1.15368,-22.1508,1.16048,-22.13727,1.19519,-21.92005,1.09947,,
8259.24368,-29.26529,2.12543,-24.07654,1.1444,-23.26555,1.14847,-22.79581,1.12077,-22.37237,1.19464,-22.23063,1.20078,-21.81096,1.16869,,
8259.62604,-29.28698,2.1247,-24.08313,1.18667,-23.24947,1.16107,-22.76823,1.16272,-22.51655,1.16217,-22.02323,1.19884,-21.78318,1.14729,,
8260.03366,-29.28648,2.09421,-24.14648,1.16681,-23.33227,1.1756,-22.82211,1.17279,-22.18635,1.18219,-21.99112,1.20516,-21.64673,1.1671,,
8260.43737,-29.26966,2.08558,-24.16367,1.14245,-23.42463,1.1548,-22.81696,1.09429,-22.39107,1.2167,-22.38025,1.17084,-21.93252,1.09876,,
8260.82264,-29.31753,2.0841,-24.13139,1.1571,-23.34903,1.12007,-22.87116,1.09868,-22.44113,1.16116,-22.21039,1.17081,-21.81872,1.10749,,
8261.23246,-29.28913,2.11291,-24.24762,1.12674,-23.40063,1.16269,-22.73284,1.15254,-22.42683,1.22477,-22.21697,1.19223,-21.92473,1.08074,,
8261.63596,-29.35171,2.08968,-24.16904,1.12454,-23.32447,1.1783,-22.73051,1.15279,-22.42276,1.16798,-22.08909,1.20878,-21.94608,1.12842,,
8262.04869,-29.24056,2.07464,-24.17729,1.14339,-23.30666,1.13906,-22.86272,1.18858,-22.41175,1.17346,-22.21628,1.19802,-21.90244,1.06922,,
8262.44965,-29.24048,2.09847,-24.17569,1.15729,-23.34848,1.16135,-22.85069,1.14842,-22.41398,1.18003,-22.17267,1.19463,-21.87345,1.17998,,
8262.83875,-29.42106,2.10653,-24.05411,1.14949,-23.36518,1.15604,-22.80834,1.13344,-22.29857,1.24613,-22.24635,1.21481,-21.79616,1.2216,,
8263.23601,-29.35841,2.03664,-24.24412,1.17018,-23.38182,1.12334,-22.64048,1.171,-22.23343,1.15868,-22.22254,1.17108,-22.04241,1.18138,,
8263.63941,-29.20279,2.06053,-24.19809,1.17271,-23.41386,1.1303,-22.85312,1.144,-22.26623,1.20422,-22.13448,1.19593,-21.8542,1.12005,,
8264.05661,-29.28672,2.04014,-24.24495,1.20858,-23.28349,1.17581,-22.82266,1.17419,-22.32646,1.15509,-22.20949,1.23384,-21.71202,1.18287,,
8264.44309,-29.38945,2.09424,-24.13069,1.18314,-23.35516,1.14933,-22.90727,1.16208,-22.32028,1.07507,-22.16304,1.18938,-21.97329,1.12458,,
8264.84794,-29.36022,2.10022,-24.20977,1.13096,-23.33998,1.12691,-22.71305,1.16495,-22.40533,1.21492,-22.02057,1.13897,-21.85178,1.15211,,
8265.24078,-29.24748,2.02842,-24.19392,1.13737,-23.2503,1.12297,-22.86219,1.18812,-22.40929,1.15891,-22.19523,1.20253,-21.7741,1.17921,,
8265.6524,-29.32921,2.08453,-24.1533,1.14816,-23.38989,1.12911,-22.81832,1.15501,-22.45744,1.23711,-22.10386,1.21815,-21.76256,1.19041,,
8266.04739,-29.23136,2.05579,-24.24632,1.18261,-23.28707,1.20017,-22.68807,1.10661,-22.38205,1.18377,-22.10515,1.25678,-21.9276,1.08778,,
8266.43628,-29.2307,2.11376,-24.24372,1.24144,-23.37046,1.18457,-22.78705,1.11306,-22.3933,1.15543,-22.18838,1.21803,-21.79217,1.16042,,
8266.84133,-29.32772,2.04134,-24.18741,1.15297,-23.37494,1.15481,-22.73088,1.15098,-22.28431,1.15634,-22.07672,1.14773,-21.73714,1.07092,,
8267.24367,-29.13203,2.02943,-24.29098,1.15068,-23.34184,1.16048,-22.79397,1.12872,-22.31359,1.1628,-22.17203,1.15354,-21.97996,1.12594,,
8267.66168,-29.22566,2.08508,-24.08715,1.17586,-23.30569,1.16213,-22.7534,1.15705,-22.41425,1.1897,-22.17927,1.24752,-21.77117,1.10762,,
8268.04727,-29.13661,2.03482,-24.18952,1.16671,-23.40928,1.14622,-22.83119,1.13756,-22.3399,1.18354,-22.1683,1.16475,-21.82309,1.14809,,
8268.44801,-29.18932,2.04021,-24.20176,1.18312,-23.31275,1.09688,-22.83512,1.17328,-22.36412,1.19438,-22.21364,1.17453,-21.85514,1.00674,,
8268.84638,-29.27454,2.03938,-24.24153,1.15216,-23.30224,1.13195,-23.02971,1.09327,-22.46441,1.27609,-22.21252,1.15297,-21.68502,1.02134,,
8269.24798,-29.16421,2.10882,-24.23972,1.19622,-23.36963,1.15787,-22.79793,1.11455,-22.42275,1.24875,-22.16965,1.2208,-21.85143,1.03506,,
8269.65984,-29.09049,2.03551,-24.25682,1.17386,-23.47243,1.15121,-22.79094,1.12583,-22.35972,1.20742,-22.16863,1.18398,-21.83984,1.1009,,
8270.05074,-29.25919,2.03564,-24.25269,1.16133,-23.31579,1.1256,-22.73066,1.13996,-22.27449,1.15334,-22.02371,1.2065,-21.94278,1.14951,,
8270.44866,-29.12781,2.0509,-24.17387,1.1799,-23.26057,1.14961,-22.81318,1.20396,-22.22895,1.21395,-22.16088,1.17905,-21.79009,1.14309,,
8270.85901,-29.06257,2.08276,-24.32119,1.17446,-23.34226,1.16868,-22.82509,1.1126,-22.52902,1.15051,-22.13428,1.26119,-21.76731,1.14351,,
8271.25875,-29.10348,2.03492,-24.26117,1.17849,-23.3771,1.12644,-22.78355,1.15725,-22.27574,1.11328,-22.0079,1.17784,-21.93839,1.15285,,
8271.64425,-29.21199,2.06159,-24.22526,1.14985,-23.2422,1.16227,-22.87981,1.07059,-22.32752,1.21666,-22.18636,1.22968,-21.76748,1.06598,,
8272.04659,-29.21757,2.04099,-24.24284,1.18445,-23.29995,1.11261,-22.67161,1.13511,-22.46593,1.17914,-22.06558,1.24972,-21.74098,1.15174,,
8272.44371,-29.14933,2.07027,-24.12668,1.18601,-23.43734,1.13089,-22.72772,1.16638,-22.23013,1.17753,-22.21253,1.21929,-21.79818,1.05085,,
8272.85569,-29.12672,2.06143,-24.13448,1.13898,-23.29496,1.09907,-22.78213,1.11007,-22.30824,1.18182,-22.22074,1.22561,-22.21955,1.08308,,
8273.25666,-29.08244,2.04183,-24.11653,1.15976,-23.2086,1.17553,-22.86724,1.08945,-22.40777,1.15778,-22.27974,1.18825,-21.91014,1.17634,,
8273.64657,-29.05369,2.06878,-24.16466,1.16168,-23.3626,1.14571,-22.96406,1.09725,-22.41567,1.16965,-22.16397,1.18613,-21.87062,1.05233,,
8274.06099,-29.04164,2.00075,-24.15165,1.18354,-23.4639,1.18707,-22.67451,1.11407,-22.30238,1.15133,-22.14466,1.20351,-21.64096,1.05923,,
8274.45973,-29.18051,2.08406,-24.14906,1.17292,-23.28804,1.10127,-22.85961,1.11891,-22.38617,1.144,-22.21281,1.20984,-21.58619,1.09026,,
8274.86907,-29.1035,2.00972,-24.18282,1.15442,-23.38819,1.14518,-22.87401,1.16563,-22.38924,1.25687,-22.39086,1.19908,-21.81514,1.19985,,
8275.25179,-29.00677,2.04061,-24.09083,1.17707,-23.38042,1.19891,-22.72794,1.16757,-22.45538,1.1826,-22.13666,1.19351,-21.76995,1.14143,,
8275.65106,-29.09867,2.03228,-24.25528,1.19863,-23.28099,1.1775,-22.70127,1.17085,-22.3018,1.18548,-22.06926,1.17977,-21.69727,1.11632,,
8276.04652,-29.05534,2.01898,-24.28497,1.13864,-23.38695,1.17034,-22.80568,1.12826,-22.3174,1.1759,-22.16881,1.20983,-21.65581,1.127,,
8276.44427,-28.98336,2.09087,-24.06794,1.14807,-23.29784,1.17239,-22.93588,1.14127,-22.29995,1.13763,-22.09016,1.19083,-21.93121,1.16313,,
8276.85211,-29.11489,1.99756,-24.17796,1.1397,-23.2811,1.15344,-22.90427,1.17811,-22.53914,1.1834,-22.16592,1.19205,-21.49027,1.13688,,
8277.24323,-29.09583,2.0164,-24.25389,1.16381,-23.36114,1.19027,-22.74635,1.17268,-22.4317,1.17053,-22.24181,1.22167,-21.87945,1.14256,,
8277.63856,-29.09636,2.00415,-24.13532,1.12964,-23.28844,1.12347,-22.90844,1.1769,-22.41215,1.22483,-22.16958,1.24096,-21.57922,1.20281,,
8278.04156,-28.94435,1.99527,-24.23417,1.17339,-23.31391,1.15238,-22.82633,1.10623,-22.35056,1.2243,-22.22784,1.19895,-21.66362,1.13267,,
8278.45142,-29.07327,2.01809,-24.162,1.19755,-23.24538,1.1081,-22.68268,1.1376,-22.4054,1.20227,-22.0932,1.18781,-21.92259,1.11372,,
8278.83715,-29.04156,2.02823,-24.20546,1.17802,-23.30033,1.17152,-22.8514,1.13404,-22.37357,1.16845,-22.14235,1.22124,-21.78901,1.15865,,
8279.24863,-29.14695,2.03381,-24.17803,1.1466,-23.28701,1.11757,-22.99457,1.15757,-22.20834,1.14302,-22.22711,1.19728,-21.75877,1.10477,,
8279.6441,-29.03832,2.01653,-24.22009,1.18863,-23.358,1.20282,-22.90395,1.19141,-22.26887,1.1885,-22.13518,1.27338,-21.81884,1.16601,,
8280.0486,-29.06916,1.97707,-24.16933,1.11682,-23.31261,1.1525,-22.80263,1.15219,-22.14541,1.22797,-22.2153,1.2227,-21.96068,1.14889,,
8280.45146,-29.10126,1.98581,-24.29065,1.16451,-23.28649,1.15727,-22.79926,1.12434,-22.24716,1.10073,-22.08679,1.21009,-21.8624,1.11712,,
8280.84036,-29.08661,1.96711,-24.26372,1.11344,-23.38379,1.24533,-22.74669,1.19671,-22.4277,1.1575,-22.19369,1.24664,-21.83727,1.09737,,
8281.24253,-28.99869,1.97469,-24.30408,1.18241,-23.39459,1.13512,-22.84606,1.16527,-22.27993,1.2093,-22.26847,1.22682,-21.98364,1.12679,,
8281.64401,-29.04451,1.98426,-24.30612,1.17004,-23.3851,1.10265,-22.74109,1.07927,-22.33691,1.13328,-22.03436,1.16493,-21.83446,1.16133,,
8282.0555,-29.11646,2.00783,-24.214,1.18492,-23.28664,1.16107,-22.85922,1.1187,-22.27014,1.15314,-22.0949,1.20108,-21.95002,1.13459,,
8282.40087,-29.05612,1.95216,-24.15873,1.14177,-23.2881,1.13757,-22.72196,1.16453,-22.24134,1.20244,-22.11128,1.17045,-21.74355,1.11373,,
8282.7667,-29.00958,1.93944,-24.1777,1.19837,-23.31245,1.13836,-22.68002,1.16401,-22.22692,1.1823,-22.11931,1.18379,-21.94076,1.11206,,
8283.14494,-29.04405,2.02799,-24.20304,1.16982,-23.3208,1.16032,-22.86926,1.13532,-22.34945,1.13318,-22.14437,1.19213,-21.9041,1.06192,,
8283.53893,-29.06498,1.99563,-24.20202,1.16115,-23.32791,1.09732,-22.67933,1.13381,-22.41182,1.15418,-22.25081,1.23619,-21.91116,1.12357,,
8283.92936,-28.95677,1.97196,-24.12593,1.13889,-23.32704,1.14179,-22.79027,1.15211,-22.36653,1.1577,-22.17801,1.2087,-21.82784,1.13563,,
8284.33415,-29.04068,1.94807,-24.12831,1.16879,-23.35673,1.12887,-22.87156,1.15224,-22.37103,1.22251,-22.17801,1.2283,-21.74715,1.13942,,
8284.71474,-28.94226,1.95305,-24.18837,1.18557,-23.2916,1.14799,-22.63104,1.11137,-22.38096,1.16656,-22.09703,1.21573,-21.6756,1.07282,,
8285.14248,-29.03823,1.96939,-24.17543,1.15705,-23.18142,1.07989,-22.78059,1.15707,-22.36447,1.26175,-22.12447,1.19642,-21.8459,1.08648,,
8285.52617,-29.04113,1.96194,-24.12516,1.15544,-23.32907,1.15922,-22.82159,1.16236,-22.34922,1.19148,-22.14938,1.20356,-21.91112,1.19489,,
8285.91555,-28.93096,2.02039,-24.12149,1.21799,-23.34189,1.10452,-22.68172,1.15348,-22.2646,1.19478,-22.10346,1.19527,-21.83465,1.17047,,
8286.31431,-29.00442,1.97269,-24.19136,1.13795,-23.20721,1.12037,-22.72039,1.136,-22.33226,1.14773,-22.10559,1.22908,-21.84181,1.16957,,
8286.72716,-28.99149,1.95644,-24.19193,1.15076,-23.35486,1.1549,-22.88408,1.14477,-22.40437,1.15279,-22.19852,1.19163,-21.96639,1.12697,,
8287.14158,-29.02852,1.98254,-24.27821,1.15293,-23.49105,1.14056,-22.84436,1.16377,-22.31489,1.1078,-22.17532,1.20124,-21.62146,1.1409,,
8287.52302,-29.05191,1.93583,-24.1018,1.18157,-23.35075,1.20118,-22.69685,1.1615,-22.42302,1.12635,-22.14784,1.20839,-21.63569,1.11365,,
8287.91022,-29.02134,1.90026,-24.18771,1.15538,-23.25561,1.16681,-22.77396,1.10488,-22.43046,1.10222,-22.09444,1.18486,-21.93379,1.17488,,
8288.32596,-29.05392,1.95468,-24.25081,1.15513,-23.36947,1.15124,-22.75301,1.14857,-22.30635,1.16887,-22.12066,1.20423,-21.80079,1.16703,,
8288.72566,-28.96591,1.92921,-24.212,1.1329,-23.2596,1.14947,-22.82527,1.14128,-22.2903,1.1165,-22.04405,1.23367,-21.52164,1.19501,,
8289.11154,-28.99313,1.97465,-24.18398,1.14655,-23.4282,1.15304,-22.84633,1.16009,-22.4247,1.09399,-22.12503,1.22032,-21.65962,1.20057,,
8289.53053,-28.90839,1.92902,-24.26169,1.1681,-23.30246,1.17535,-22.91832,1.12031,-22.3604,1.21327,-22.13786,1.2236,-21.72885,1.1162,,
8289.9275,-29.03809,1.92861,-24.16445,1.14622,-23.37387,1.20818,-22.83919,1.14536,-22.55073,1.22475,-22.08693,1.18667,-21.64621,1.13507,,
8290.33823,-28.93773,1.94221,-24.21174,1.10012,-23.3922,1.1107,-22.80519,1.14931,-22.26698,1.18406,-22.09999,1.19154,-21.79349,1.19441,,
8290.73408,-28.94988,1.93379,-24.14773,1.18442,-23.25713,1.13902,-22.72818,1.18093,-22.47,1.19604,-22.09284,1.18198,-21.73351,1.19437,,
8291.12302,-28.92604,1.88637,-24.27028,1.13931,-23.28419,1.08844,-22.91421,1.10447,-22.36581,1.20384,-22.13274,1.22457,-21.7125,1.22846,,
8291.52079,-28.93714,1.9349,-24.17495,1.17282,-23.28255,1.16325,-22.8296,1.13603,-22.33515,1.14213,-22.17611,1.25816,-21.62272,1.2014,,
8291.92327,-28.82416,1.9344,-24.16189,1.14853,-23.25335,1.15437,-22.99311,1.16352,-22.35044,1.24554,-22.15767,1.23897,-21.60155,1.18973,,
8292.33664,-28.89873,1.91761,-24.21012,1.16777,-23.28559,1.13639,-22.70299,1.14034,-22.19574,1.19223,-22.05008,1.17656,-21.76311,1.20351,,
8292.72448,-28.91072,1.90682,-24.17515,1.1611,-23.34598,1.20205,-22.72537,1.11423,-22.33471,1.20343,-22.29591,1.23146,-21.60979,1.11809,,
8293.12809,-28.8173,1.88731,-24.19376,1.18679,-23.36969,1.20485,-22.89209,1.15167,-22.40735,1.12066,-22.01216,1.19087,-21.42671,0.97203,,
8293.53559,-28.8315,1.85851,-24.15519,1.15567,-23.39744,1.1557,-22.8044,1.15407,-22.32379,1.21601,-22.12631,1.20045,-21.73201,1.14515,,
8293.91499,-28.89227,1.8881,-24.28029,1.14429,-23.27144,1.21338,-22.84591,1.15594,-22.34198,1.18196,-22.19462,1.16554,-21.83542,1.09292,,
8294.33473,-28.81317,1.87132,-24.20909,1.15702,-23.148,1.18519,-22.74104,1.18636,-22.349,1.15933,-22.13546,1.22132,-21.64972,1.08623,,
8294.72665,-28.92799,1.92385,-24.18227,1.1724,-23.43632,1.13519,-22.79939,1.15622,-22.32133,1.13451,-22.06701,1.21839,-21.70314,1.06775,,
8295.10989,-28.93578,1.94162,-24.23439,1.1697,-23.25461,1.18098,-22.82936,1.15623,-22.293,1.18066,-22.12096,1.21365,-21.8919,1.06101,,
8295.49791,-28.75845,1.85384,-24.20517,1.17918,-23.28854,1.16554,-22.89303,1.12562,-22.33998,1.17972,-22.11473,1.22475,-21.94557,1.10085,,
8295.91074,-29.06785,1.8697,-24.09712,1.15924,-23.38877,1.09987,-22.91164,1.10829,-22.45804,1.12226,-22.16222,1.1931,-21.83722,1.22095,,
8296.29661,-28.78675,1.89261,-24.23991,1.17199,-23.46289,1.18721,-22.85741,1.16425,-22.43681,1.18266,-22.18957,1.20198,-21.84895,1.1192,,
8296.70706,-28.94709,1.83225,-24.12693,1.18227,-23.2156,1.14718,-22.80748,1.17447,-22.39701,1.15769,-22.19015,1.20488,-21.78067,1.12352,,
8297.10152,-28.94589,1.85388,-24.22583,1.15703,-23.38038,1.14764,-22.88124,1.17958,-22.57627,1.24267,-22.19538,1.19033,-21.92425,1.26957,,
8297.50922,-28.86002,1.83926,-24.1811,1.17998,-23.50363,1.12225,-22.95763,1.18022,-22.28736,1.15152,-22.26923,1.21139,-21.8905,1.16619,,
8297.92239,-28.8259,1.90039,-24.19296,1.14213,-23.33626,1.13077,-22.81252,1.12007,-22.40312,1.15205,-22.22437,1.17287,-21.72072,1.15201,,
8298.30973,-28.90847,1.82207,-24.20464,1.17734,-23.36819,1.12159,-22.8081,1.12509,-22.45998,1.16692,-22.18885,1.22187,-21.80184,1.12323,,
8298.70152,-28.74811,1.855,-24.21627,1.12849,-23.32467,1.16048,-22.88712,1.09852,-22.40252,1.16509,-22.0752,1.18641,-21.5677,1.08228,,
8299.10958,-28.93914,1.81958,-24.11708,1.12856,-23.38891,1.15039,-22.93793,1.1112,-22.42334,1.0755,-22.12738,1.21555,-21.93178,1.17138,,
8299.51967,-28.85657,1.84298,-24.21723,1.17246,-23.40303,1.18942,-22.7428,1.14086,-22.38376,1.19028,-22.27967,1.21234,-21.79111,1.16257,,
8299.90276,-28.87275,1.84349,-24.18648,1.15842,-23.24337,1.08025,-22.76353,1.13727,-22.29312,1.15272,-22.09177,1.17723,-21.9334,1.10916,,
8300.30714,-28.79898,1.79596,-24.27603,1.16295,-23.32086,1.17916,-22.92583,1.11923,-22.39633,1.10783,-22.24073,1.19531,-21.66108,1.1598,,
8300.70586,-28.87722,1.82435,-24.14872,1.15434,-23.12295,1.11882,-22.82712,1.15549,-22.31764,1.14992,-22.1824,1.17908,-21.98923,1.18797,,
