Date,abs_time,Time,Temp,fundamental_freq,fundamental_dis,3rd_freq,3rd_dis,5th_freq,5th_dis,7th_freq,7th_dis,9th_freq,9th_dis,Unnamed: 14,Unnamed: 15,Unnamed: 16
10/10/2022,17:06:55,3255.183,37.0,4960667.97,0.002068223,14868951.87,0.00392652,24777725.09,0.004404493,34685102.24,0.00527052,44593152.71,0.00590888,,,
10/10/2022,17:06:56,3256.516,37.0,4960667.86,0.002068319,14868951.91,0.0039266,24777725.55,0.004403413,34685102.54,0.00527046,44593152.81,0.005909813,,,
10/10/2022,17:06:57,3257.818,37.0,4960667.89,0.002068265,14868951.88,0.003926493,24777726.38,0.004401993,34685102.36,0.0052703,44593152.49,0.005904587,,,
10/10/2022,17:06:59,3259.259,37.0,4960667.78,0.0020682,14868951.78,0.003926173,24777727.09,0.00440252,34685102.53,0.00527056,44593152.56,0.00590532,,,
10/10/2022,17:07:00,3260.325,37.0,4960667.79,0.002068155,14868951.97,0.003926627,24777728.36,0.004402753,34685102.59,0.005270787,44593152.93,0.005905673,,,
10/10/2022,17:07:01,3261.597,37.0,4960667.74,0.00206818,14868951.82,0.00392644,24777729.63,0.00440324,34685102.69,0.005270867,44593152.39,0.005907787,,,
10/10/2022,17:07:02,3262.945,37.0,4960667.83,0.002068035,14868952.12,0.003927033,24777730.21,0.004402047,34685102.6,0.005270673,44593152.43,0.00590506,,,
10/10/2022,17:07:04,3264.2,37.0,4960667.64,0.002068059,14868951.74,0.00392622,24777730.15,0.004401847,34685102.64,0.005270887,44593151.64,0.005905693,,,
10/10/2022,17:07:05,3265.563,37.0,4960667.65,0.002068093,14868951.99,0.0039267,24777728.55,0.004401453,34685102.71,0.005271193,44593151.98,0.005903887,,,
10/10/2022,17:07:06,3266.865,37.0,4960667.55,0.00206806,14868952.44,0.003927747,24777728.48,0.004401613,34685102.86,0.005271173,44593152.16,0.005905427,,,
10/10/2022,17:07:08,3268.134,37.0,4960667.43,0.002068079,14868953.26,0.003929433,24777728.28,0.00440104,34685103.03,0.005271193,44593151.65,0.005902033,,,
10/10/2022,17:07:09,3269.415,37.0,4960667.25,0.002068086,14868953.39,0.00392962,24777728.82,0.00439982,34685103.14,0.00527152,44593151.42,0.00590278,,,
10/10/2022,17:07:10,3270.691,37.0,4960667.23,0.002067968,14868953.33,0.003929433,24777728.79,0.00439912,34685103.19,0.005272073,44593150.82,0.005902093,,,
10/10/2022,17:07:11,3271.976,37.0,4960667.11,0.002067979,14868953.71,0.003930253,24777727.47,0.004397947,34685103.11,0.005271893,44593151.26,0.005901667,,,
10/10/2022,17:07:13,3273.294,37.0,4960667.23,0.002067984,14868953.96,0.003930727,24777727.44,0.004398293,34685102.99,0.00527182,44593151.33,0.005896987,,,
10/10/2022,17:07:14,3274.736,37.0,4960667.12,0.002067993,14868953.78,0.003930327,24777727.51,0.004398173,34685103.02,0.005271833,44593151.4,0.00589866,,,
10/10/2022,17:07:15,3275.835,37.0,4960667.01,0.002067935,14868953.47,0.003929847,24777727.25,0.004397827,34685102.95,0.005271273,44593151.33,0.005896913,,,
10/10/2022,17:07:17,3277.105,37.0,4960666.89,0.002067926,14868953.22,0.00392924,24777727.29,0.004397433,34685102.91,0.00527162,44593151.18,0.005894193,,,
10/10/2022,17:07:18,3278.374,37.0,4960666.76,0.002068028,14868953.17,0.003929313,24777727.09,0.00439822,34685102.87,0.005271467,44593151.2,0.005895487,,,
10/10/2022,17:07:19,3279.659,37.0,4960666.67,0.002067987,14868953.01,0.003928853,24777725.38,0.00439822,34685102.82,0.005271747,44593151.31,0.005898053,,,
10/10/2022,17:07:20,3280.993,37.0,4960666.45,0.002068033,14868952.83,0.003928627,24777725.71,0.004397367,34685102.91,0.005272107,44593151.43,0.00589744,,,
10/10/2022,17:07:22,3282.263,37.0,4960666.23,0.002068008,14868952.56,0.003927973,24777725.61,0.004397607,34685102.93,0.005271847,44593151.6,0.005897127,,,
10/10/2022,17:07:23,3283.58,37.0,4960666.23,0.002067956,14868952.3,0.00392738,24777724.99,0.00439842,34685102.93,0.0052718,44593151.83,0.005894387,,,
10/10/2022,17:07:24,3284.897,37.0,4960666.27,0.002067927,14868951.58,0.003926207,24777724.99,0.00439852,34685102.86,0.005272007,44593152.06,0.00589468,,,
10/10/2022,17:07:26,3286.151,37.0,4960666.37,0.002067913,14868951.27,0.003925633,24777725.26,0.004397767,34685102.72,0.0052714,44593152.1,0.005895373,,,
10/10/2022,17:07:27,3287.531,37.0,4960666.27,0.002067901,14868951.24,0.0039257,24777725.76,0.00439734,34685102.68,0.005271433,44593152.31,0.005895167,,,
10/10/2022,17:07:28,3288.786,37.0,4960666.41,0.002067807,14868951.76,0.003927007,24777726.84,0.004396073,34685102.79,0.005271587,44593152.29,0.005889973,,,
10/10/2022,17:07:30,3290.151,37.0,4960666.43,0.002067932,14868951.59,0.003926747,24777726.55,0.00439684,34685102.75,0.00527168,44593152.29,0.005891493,,,
10/10/2022,17:07:31,3291.382,37.0,4960666.44,0.002067924,14868952.22,0.003928273,24777725.71,0.00439536,34685103.82,0.005272713,44593152.31,0.005892087,,,
10/10/2022,17:07:32,3292.641,37.0,4960666.4,0.002068002,14868952.18,0.00392832,24777726.16,0.004396453,34685103.89,0.005272487,44593151.78,0.005892793,,,
10/10/2022,17:07:33,3293.914,36.99,4960666.23,0.002067938,14868952.45,0.003928967,24777726.11,0.004397273,34685104.4,0.005272967,44593151.6,0.0058937,,,
10/10/2022,17:07:35,3295.198,36.99,4960666.01,0.002068062,14868952.19,0.0039285,24777726.38,0.004397093,34685104.39,0.0052734,44593151.78,0.005895693,,,
10/10/2022,17:07:36,3296.517,37.0,4960665.86,0.002068144,14868951.51,0.003927013,24777726.63,0.00439858,34685104.31,0.00527428,44593151.57,0.005899033,,,
10/10/2022,17:07:37,3297.863,37.0,4960665.87,0.002068187,14868951.7,0.003927427,24777728.24,0.004399233,34685104.0,0.005273967,44593150.82,0.005898553,,,
10/10/2022,17:07:39,3299.117,37.0,4960665.95,0.00206828,14868951.95,0.003928053,24777727.77,0.0043996,34685103.91,0.005274027,44593151.01,0.005899953,,,
10/10/2022,17:07:40,3300.404,37.0,4960665.95,0.002068369,14868952.21,0.003928687,24777728.2,0.004398053,34685103.88,0.005274073,44593151.03,0.005900927,,,
10/10/2022,17:07:41,3301.519,37.0,4960665.85,0.002068335,14868952.39,0.003928987,24777728.72,0.004398853,34685103.86,0.00527402,44593151.01,0.005900753,,,
10/10/2022,17:07:42,3302.821,37.0,4960665.93,0.002068389,14868952.25,0.003928787,24777727.94,0.004399687,34685103.76,0.005274027,44593151.3,0.0059009,,,
10/10/2022,17:07:44,3304.169,37.0,4960665.85,0.002068519,14868951.7,0.003927807,24777728.11,0.004399933,34685103.51,0.005273787,44593151.72,0.00589642,,,
10/10/2022,17:07:45,3305.448,37.0,4960665.73,0.002068646,14868951.24,0.003926833,24777729.07,0.00439992,34685103.41,0.005273513,44593151.22,0.005896607,,,
10/10/2022,17:07:46,3306.74,37.0,4960665.77,0.002068765,14868951.62,0.003927573,24777728.51,0.00440188,34685103.23,0.005273793,44593150.69,0.00589538,,,
10/10/2022,17:07:47,3308.055,37.0,4960665.71,0.002068968,14868951.44,0.00392722,24777728.96,0.004401853,34685103.17,0.005274247,44593150.6,0.005897573,,,
10/10/2022,17:07:49,3309.312,37.0,4960665.71,0.002069046,14868951.53,0.003927427,24777729.06,0.0044002,34685104.09,0.005275027,44593150.37,0.005897133,,,
10/10/2022,17:07:50,3310.628,37.0,4960665.68,0.002069123,14868950.8,0.003926013,24777727.24,0.00439976,34685103.75,0.005274373,44593150.68,0.0058931,,,
10/10/2022,17:07:51,3311.915,37.0,4960665.74,0.002068907,14868950.52,0.00392548,24777728.14,0.00440014,34685104.18,0.005274793,44593150.85,0.005893127,,,
10/10/2022,17:07:53,3313.418,37.0,4960665.75,0.002068999,14868950.64,0.003925707,24777728.82,0.004398267,34685104.14,0.005274753,44593150.69,0.005894327,,,
10/10/2022,17:07:54,3314.502,37.0,4960665.79,0.002068992,14868951.19,0.003927053,24777729.78,0.004397993,34685104.12,0.005275273,44593149.78,0.005894973,,,
10/10/2022,17:07:55,3315.755,37.0,4960665.82,0.002069126,14868951.54,0.00392802,24777727.92,0.004398553,34685104.09,0.0052755,44593149.07,0.005897747,,,
10/10/2022,17:07:57,3317.088,37.0,4960665.71,0.002069252,14868951.98,0.003928907,24777728.84,0.004397787,34685103.89,0.005275493,44593148.92,0.00590082,,,
10/10/2022,17:07:58,3318.311,37.0,4960665.62,0.002069385,14868952.36,0.003929753,24777728.25,0.004399007,34685103.95,0.005275773,44593148.78,0.00590054,,,
10/10/2022,17:07:59,3319.613,37.0,4960665.58,0.002069455,14868952.67,0.00393054,24777728.07,0.004399467,34685103.67,0.005275873,44593148.99,0.005901447,,,
10/10/2022,17:08:00,3320.899,37.0,4960665.52,0.002069431,14868951.99,0.003929387,24777727.61,0.004399273,34685103.28,0.005275767,44593148.77,0.005900093,,,
10/10/2022,17:08:02,3322.372,37.0,4960665.45,0.002069585,14868952.17,0.00392992,24777726.96,0.004398973,34685103.21,0.005275753,44593148.56,0.00590218,,,
10/10/2022,17:08:03,3323.502,37.0,4960665.45,0.002069737,14868952.67,0.003931033,24777726.01,0.00439798,34685103.0,0.00527542,44593148.52,0.005901347,,,
10/10/2022,17:08:04,3324.772,37.0,4960665.45,0.0020699,14868952.41,0.003930487,24777725.3,0.004397207,34685102.68,0.005275033,44593148.34,0.00590114,,,
10/10/2022,17:08:05,3326.027,37.0,4960665.34,0.002069992,14868951.98,0.003929633,24777724.06,0.00439542,34685102.43,0.005274713,44593148.02,0.00590006,,,
10/10/2022,17:08:07,3327.312,37.0,4960665.25,0.002070156,14868951.95,0.003929733,24777723.59,0.004394793,34685102.39,0.005274227,44593148.11,0.005902353,,,
10/10/2022,17:08:08,3328.614,37.0,4960665.37,0.002070188,14868952.6,0.003931347,24777723.5,0.004394767,34685102.14,0.005273887,44593148.53,0.005900507,,,
10/10/2022,17:08:09,3329.946,37.0,4960665.45,0.002070257,14868952.35,0.00393084,24777723.48,0.004395273,34685101.7,0.005273453,44593148.38,0.005903713,,,
10/10/2022,17:08:11,3331.452,37.0,4960665.51,0.002070414,14868951.91,0.00393014,24777723.64,0.004395767,34685101.39,0.005273047,44593148.26,0.005903187,,,
10/10/2022,17:08:12,3332.55,37.0,4960665.53,0.002070666,14868951.16,0.00392874,24777724.49,0.004396593,34685101.13,0.0052727,44593148.49,0.005904193,,,
10/10/2022,17:08:13,3333.819,37.0,4960665.61,0.002070629,14868951.31,0.003929253,24777724.0,0.004397533,34685100.74,0.005272507,44593148.88,0.005906093,,,
10/10/2022,17:08:15,3335.107,37.0,4960665.49,0.002070862,14868951.32,0.003929347,24777724.56,0.004396153,34685100.63,0.00527218,44593148.32,0.005905647,,,
10/10/2022,17:08:16,3336.376,37.0,4960665.53,0.002071011,14868951.22,0.00392932,24777723.88,0.0043969,34685100.68,0.005272407,44593148.82,0.005904467,,,
10/10/2022,17:08:17,3337.675,37.0,4960665.31,0.00207105,14868950.9,0.003928847,24777724.31,0.004396287,34685100.65,0.005272147,44593148.86,0.005905613,,,
10/10/2022,17:08:18,3338.948,37.0,4960665.35,0.002071086,14868951.0,0.00392914,24777725.3,0.004396033,34685100.46,0.00527234,44593148.86,0.0059051,,,
10/10/2022,17:08:19,3340.045,37.0,4960665.35,0.002071308,14868951.51,0.003930247,24777726.24,0.0043974,34685100.31,0.005272173,44593147.64,0.00590506,,,
10/10/2022,17:08:21,3341.345,37.0,4960665.4,0.002071468,14868951.74,0.003931027,24777725.63,0.004396987,34685100.27,0.005271767,44593148.15,0.005902327,,,
10/10/2022,17:08:22,3342.663,37.0,4960665.37,0.00207158,14868951.61,0.003930833,24777726.86,0.004397513,34685100.1,0.005272,44593148.36,0.005902147,,,
10/10/2022,17:08:23,3343.965,37.0,4960665.4,0.002071556,14868951.47,0.00393064,24777726.64,0.004396987,34685100.0,0.005272047,44593147.69,0.005897907,,,
10/10/2022,17:08:25,3345.22,37.0,4960665.47,0.002071715,14868951.5,0.00393074,24777727.22,0.004397907,34685099.95,0.00527184,44593147.56,0.005898813,,,
10/10/2022,17:08:26,3346.693,37.0,4960665.48,0.002071933,14868951.91,0.003931747,24777728.72,0.004397927,34685099.81,0.005271973,44593146.69,0.005902293,,,
10/10/2022,17:08:27,3347.758,37.0,4960665.4,0.002072073,14868951.82,0.00393162,24777728.81,0.004396773,34685099.42,0.005272033,44593146.32,0.005902267,,,
10/10/2022,17:08:28,3349.014,37.0,4960665.35,0.00207224,14868952.61,0.00393336,24777729.26,0.0043962,34685099.3,0.005271907,44593146.12,0.005902047,,,
10/10/2022,17:08:30,3350.33,37.0,4960665.39,0.002072386,14868952.55,0.00393336,24777729.4,0.004396273,34685099.08,0.00527226,44593145.98,0.005903407,,,
10/10/2022,17:08:31,3351.618,37.0,4960665.36,0.00207253,14868952.74,0.003933747,24777728.8,0.004397187,34685098.93,0.00527268,44593146.23,0.005899827,,,
10/10/2022,17:08:32,3352.886,37.0,4960665.29,0.002072656,14868952.64,0.003933633,24777727.22,0.004397413,34685099.19,0.005273067,44593146.68,0.005900073,,,
10/10/2022,17:08:34,3354.236,37.0,4960665.31,0.0020727,14868952.25,0.00393288,24777727.95,0.00439692,34685098.91,0.00527288,44593146.66,0.005900487,,,
10/10/2022,17:08:35,3355.505,37.0,4960665.36,0.00207279,14868952.06,0.00393238,24777728.2,0.00439654,34685096.71,0.00527134,44593146.0,0.00590214,,,
10/10/2022,17:08:36,3356.744,37.0,4960665.35,0.00207272,14868951.89,0.003931887,24777727.29,0.004396007,34685096.52,0.005271447,44593146.29,0.005898107,,,
10/10/2022,17:08:37,3358.014,37.0,4960665.34,0.002072628,14868951.62,0.00393144,24777727.9,0.00439424,34685096.53,0.005271827,44593146.3,0.005897307,,,
10/10/2022,17:08:39,3359.315,37.0,4960665.57,0.002072587,14868951.71,0.003931907,24777727.14,0.004393593,34685096.57,0.00527198,44593146.2,0.005897827,,,
10/10/2022,17:08:40,3360.586,37.0,4960665.77,0.00207255,14868951.85,0.0039324,24777727.13,0.00439394,34685096.5,0.005271993,44593146.79,0.00589898,,,
10/10/2022,17:08:41,3361.871,37.0,4960665.59,0.002072572,14868951.25,0.00393126,24777727.0,0.00439358,34685096.69,0.005272033,44593147.18,0.00589604,,,
10/10/2022,17:08:43,3363.125,37.0,4960665.72,0.00207258,14868951.32,0.003931427,24777727.19,0.004392247,34685096.71,0.00527154,44593147.09,0.005897347,,,
10/10/2022,17:08:44,3364.427,37.0,4960665.63,0.002072722,14868951.41,0.003931593,24777728.1,0.004393273,34685096.73,0.005271527,44593146.18,0.005899447,,,
10/10/2022,17:08:45,3365.556,37.0,4960665.58,0.002073,14868951.2,0.00393128,24777727.02,0.00439204,34685096.64,0.00527182,44593146.38,0.00589988,,,
10/10/2022,17:08:46,3366.842,37.0,4960665.39,0.002073081,14868951.0,0.003930813,24777727.76,0.004392467,34685096.7,0.005272313,44593146.13,0.005901747,,,
10/10/2022,17:08:48,3368.128,37.0,4960665.41,0.002073013,14868951.22,0.00393132,24777728.32,0.00439302,34685096.87,0.005273007,44593146.02,0.005904907,,,
10/10/2022,17:08:49,3369.427,37.0,4960665.47,0.002073092,14868951.28,0.00393154,24777727.1,0.00439174,34685096.92,0.00527278,44593146.39,0.005907133,,,
10/10/2022,17:08:50,3370.685,37.0,4960665.42,0.002073188,14868951.27,0.003931567,24777727.66,0.004390827,34685097.42,0.005273207,44593146.47,0.005906307,,,
10/10/2022,17:08:51,3371.953,37.0,4960665.38,0.002073161,14868951.17,0.003931307,24777727.33,0.004390213,34685097.35,0.005272907,44593146.51,0.00590536,,,
10/10/2022,17:08:53,3373.208,37.0,4960665.29,0.002073226,14868951.42,0.003931947,24777728.11,0.004391247,34685095.31,0.005271327,44593146.22,0.005905033,,,
10/10/2022,17:08:54,3374.51,37.0,4960665.29,0.002073265,14868951.79,0.00393302,24777729.55,0.004391987,34685095.28,0.00527104,44593145.83,0.005907773,,,
10/10/2022,17:08:55,3375.763,37.0,4960665.17,0.002073369,14868951.89,0.003933353,24777727.64,0.004391467,34685095.29,0.005271747,44593145.69,0.005904213,,,
10/10/2022,17:08:57,3377.065,37.0,4960665.15,0.002073416,14868952.05,0.00393378,24777727.97,0.004390773,34685095.15,0.005272,44593145.62,0.005905787,,,
10/10/2022,17:08:58,3378.398,37.0,4960665.13,0.002073521,14868951.61,0.003932793,24777726.71,0.004390713,34685095.1,0.005271713,44593145.98,0.005907067,,,
10/10/2022,17:08:59,3379.871,37.0,4960665.12,0.002073504,14868951.75,0.003932947,24777727.04,0.004389747,34685094.91,0.005271493,44593146.43,0.005905573,,,
10/10/2022,17:09:00,3380.908,37.0,4960665.06,0.002073564,14868951.6,0.003932827,24777725.17,0.00438956,34685094.82,0.005271493,44593145.69,0.005900407,,,
10/10/2022,17:09:02,3382.16,37.0,4960664.98,0.00207355,14868951.8,0.003933367,24777725.41,0.004389773,34685094.55,0.005271353,44593145.77,0.005899133,,,
10/10/2022,17:09:03,3383.62,37.0,4960664.89,0.002073633,14868951.5,0.003932887,24777725.31,0.0043899,34685094.61,0.005271347,44593146.06,0.005900853,,,
10/10/2022,17:09:04,3384.732,37.0,4960664.97,0.002073535,14868951.69,0.00393328,24777724.59,0.004390233,34685094.73,0.005271527,44593145.2,0.005900753,,,
10/10/2022,17:09:05,3385.996,37.0,4960665.02,0.002073535,14868951.77,0.00393328,24777724.09,0.0043913,34685094.76,0.005271407,44593145.02,0.00589948,,,
10/10/2022,17:09:07,3387.257,37.0,4960665.11,0.002073535,14868951.59,0.00393284,24777723.75,0.004392847,34685094.61,0.00527178,44593145.02,0.005900893,,,
10/10/2022,17:09:08,3388.574,37.0,4960664.98,0.00207354,14868951.05,0.003932047,24777723.63,0.004392253,34685094.75,0.00527236,44593144.84,0.005899593,,,
10/10/2022,17:09:09,3389.86,37.0,4960665.02,0.002073662,14868951.74,0.00393354,24777723.46,0.00439398,34685094.88,0.00527308,44593144.49,0.005898253,,,
10/10/2022,17:09:11,3391.13,37.0,4960665.02,0.002073577,14868951.38,0.00393272,24777723.19,0.004395433,34685094.64,0.005273453,44593144.1,0.005901627,,,
10/10/2022,17:09:12,3392.62,37.0,4960664.97,0.002073689,14868950.95,0.00393184,24777723.22,0.004395607,34685094.66,0.00527328,44593143.74,0.005898647,,,
10/10/2022,17:09:13,3393.702,37.0,4960664.94,0.002073805,14868951.19,0.003932533,24777723.99,0.00439424,34685094.83,0.0052732,44593143.76,0.00589862,,,
10/10/2022,17:09:14,3395.014,37.0,4960664.91,0.002073762,14868951.47,0.003932873,24777725.09,0.004394273,34685094.89,0.005273533,44593143.76,0.0059002,,,
10/10/2022,17:09:16,3396.258,37.0,4960664.94,0.002073542,14868951.72,0.003933413,24777723.27,0.004394173,34685094.94,0.005273693,44593144.0,0.005900367,,,
10/10/2022,17:09:17,3397.528,37.0,4960664.8,0.002073599,14868951.09,0.003932367,24777723.55,0.004393887,34685095.06,0.005274107,44593143.15,0.00589426,,,
10/10/2022,17:09:18,3398.83,37.0,4960664.77,0.002073571,14868951.08,0.003932467,24777723.45,0.004393947,34685095.09,0.005273867,44593143.07,0.005895533,,,
10/10/2022,17:09:20,3400.115,37.0,4960664.71,0.002073579,14868950.76,0.00393176,24777724.18,0.004392573,34685095.01,0.00527358,44593142.58,0.005895853,,,
10/10/2022,17:09:21,3401.418,37.0,4960664.77,0.002073555,14868950.88,0.003932053,24777724.47,0.00439328,34685095.04,0.005273973,44593142.78,0.005896907,,,
10/10/2022,17:09:22,3402.734,37.0,4960664.82,0.002073597,14868951.1,0.003932533,24777724.05,0.004392587,34685094.91,0.005274133,44593142.5,0.005898987,,,
10/10/2022,17:09:23,3404.052,37.0,4960664.85,0.002073436,14868950.58,0.003931487,24777723.42,0.004391653,34685094.92,0.005274493,44593141.93,0.005897333,,,
10/10/2022,17:09:25,3405.322,37.0,4960664.91,0.002073288,14868950.67,0.003931707,24777723.29,0.004391527,34685094.75,0.00527454,44593141.64,0.005898967,,,
10/10/2022,17:09:26,3406.621,37.0,4960664.92,0.002073306,14868950.35,0.00393082,24777722.17,0.004391853,34685094.81,0.005274467,44593141.98,0.00590074,,,
10/10/2022,17:09:28,3408.065,37.0,4960664.91,0.002073332,14868950.7,0.0039316,24777721.92,0.004392707,34685094.9,0.005274673,44593142.68,0.005901487,,,
10/10/2022,17:09:29,3409.114,37.0,4960664.89,0.002073368,14868950.7,0.003931673,24777721.32,0.00439138,34685094.82,0.00527476,44593142.29,0.005900747,,,
10/10/2022,17:09:30,3410.465,37.0,4960665.02,0.002073261,14868950.65,0.003931707,24777720.25,0.00439,34685094.74,0.005274973,44593142.7,0.00589918,,,
10/10/2022,17:09:31,3411.718,37.0,4960665.01,0.002073281,14868950.72,0.00393202,24777720.25,0.00439008,34685094.98,0.005275127,44593142.92,0.00589854,,,
10/10/2022,17:09:33,3413.058,37.0,4960665.05,0.002073356,14868950.46,0.003931473,24777720.44,0.004390653,34685095.08,0.005274973,44593142.95,0.005898313,,,
10/10/2022,17:09:34,3414.306,37.0,4960664.96,0.002073196,14868950.64,0.003931747,24777719.98,0.004391393,34685095.22,0.00527486,44593142.57,0.005898467,,,
10/10/2022,17:09:35,3415.653,37.0,4960664.99,0.002073192,14868950.23,0.00393106,24777720.95,0.00439034,34685095.24,0.005274547,44593142.03,0.0059023,,,
10/10/2022,17:09:37,3417.081,37.0,4960665.11,0.002072959,14868949.63,0.003929607,24777721.23,0.004391353,34685095.3,0.00527472,44593141.39,0.005906227,,,
10/10/2022,17:09:38,3418.21,37.0,4960665.27,0.0020729,14868949.92,0.003930133,24777719.81,0.004391013,34685095.47,0.00527526,44593140.98,0.005908607,,,
10/10/2022,17:09:39,3419.434,37.0,4960665.32,0.002072888,14868949.68,0.003929707,24777719.7,0.004391007,34685095.58,0.005274647,44593140.91,0.005907933,,,
10/10/2022,17:09:40,3420.766,37.0,4960665.26,0.002072916,14868949.94,0.00393026,24777719.65,0.004392313,34685095.75,0.005274047,44593140.49,0.005907987,,,
10/10/2022,17:09:41,3421.988,37.0,4960665.35,0.002073039,14868949.66,0.003929613,24777720.07,0.004392473,34685095.78,0.00527414,44593140.71,0.005909773,,,
10/10/2022,17:09:43,3423.291,37.0,4960665.43,0.00207313,14868949.45,0.003929187,24777720.36,0.004392053,34685095.77,0.00527404,44593140.97,0.00591068,,,
10/10/2022,17:09:44,3424.591,37.0,4960665.33,0.002073187,14868949.36,0.003929053,24777719.5,0.004391707,34685095.58,0.005274267,44593139.77,0.00590598,,,
10/10/2022,17:09:46,3426.066,37.0,4960665.4,0.002073225,14868949.4,0.00392906,24777718.75,0.00438998,34685095.57,0.005274293,44593139.87,0.005906813,,,
10/10/2022,17:09:47,3427.163,37.0,4960665.33,0.002073164,14868949.51,0.00392926,24777718.41,0.004391173,34685095.58,0.005275027,44593139.95,0.005907227,,,
10/10/2022,17:09:48,3428.433,37.0,4960665.43,0.002073092,14868949.6,0.0039294,24777717.17,0.004391207,34685095.55,0.00527498,44593139.82,0.005904747,,,
10/10/2022,17:09:49,3429.674,37.0,4960665.54,0.002073104,14868950.08,0.003930393,24777717.24,0.004392993,34685095.54,0.005275153,44593139.29,0.005907713,,,
10/10/2022,17:09:50,3430.989,37.0,4960665.57,0.002073146,14868950.63,0.00393154,24777717.01,0.004394033,34685095.25,0.00527514,44593139.14,0.005904133,,,
10/10/2022,17:09:52,3432.244,37.0,4960665.6,0.002073214,14868950.85,0.003932127,24777715.67,0.004393907,34685095.19,0.005275187,44593139.11,0.005904693,,,
10/10/2022,17:09:53,3433.561,37.0,4960665.6,0.002073255,14868950.47,0.003931567,24777715.61,0.004395447,34685095.08,0.00527546,44593138.66,0.005903947,,,
10/10/2022,17:09:54,3434.895,37.0,4960665.49,0.002073108,14868950.19,0.003931253,24777715.54,0.004396333,34685094.92,0.005275027,44593138.37,0.005902433,,,
10/10/2022,17:09:56,3436.21,37.0,4960665.52,0.002073171,14868950.59,0.003932227,24777715.36,0.00439692,34685094.79,0.005275327,44593137.94,0.005904513,,,
10/10/2022,17:09:57,3437.498,37.0,4960665.63,0.002073241,14868949.78,0.003930487,24777714.68,0.004397433,34685094.67,0.005275327,44593137.59,0.00590632,,,
10/10/2022,17:09:58,3438.751,37.0,4960665.63,0.002073296,14868950.18,0.003931213,24777713.46,0.004397987,34685094.68,0.005275933,44593137.8,0.005907587,,,
10/10/2022,17:09:59,3439.989,37.0,4960665.55,0.002073315,14868950.31,0.003931513,24777713.75,0.004398887,34685094.53,0.005275227,44593137.79,0.00590408,,,
10/10/2022,17:10:01,3441.245,37.0,4960665.55,0.002073402,14868950.25,0.00393164,24777713.61,0.004400647,34685094.63,0.005275347,44593137.3,0.00590446,,,
10/10/2022,17:10:02,3442.576,37.0,4960665.51,0.002073509,14868950.4,0.003932007,24777713.91,0.004400813,34685094.73,0.005275247,44593137.36,0.005901007,,,
10/10/2022,17:10:03,3444.051,37.0,4960665.49,0.002073521,14868949.91,0.003930773,24777713.93,0.00440054,34685094.65,0.005275453,44593137.21,0.005903667,,,
10/10/2022,17:10:05,3445.133,37.0,4960665.49,0.002073341,14868950.11,0.003931227,24777714.71,0.004400213,34685094.68,0.00527528,44593137.53,0.005907533,,,
10/10/2022,17:10:06,3446.466,37.0,4960665.59,0.002073454,14868950.45,0.0039318,24777714.96,0.004400207,34685094.63,0.00527548,44593137.17,0.005908647,,,
10/10/2022,17:10:07,3447.768,37.0,4960665.56,0.00207351,14868950.56,0.003932087,24777715.28,0.004400773,34685094.57,0.005275153,44593136.91,0.00590604,,,
10/10/2022,17:10:08,3449.005,37.0,4960665.44,0.002073707,14868949.87,0.003930627,24777715.65,0.004401553,34685094.4,0.005275113,44593137.56,0.005905053,,,
10/10/2022,17:10:10,3450.309,37.0,4960665.46,0.002073681,14868949.85,0.00393082,24777716.2,0.0044007,34685094.08,0.005275187,44593137.69,0.005904673,,,
10/10/2022,17:10:11,3451.592,37.0,4960665.27,0.002073759,14868949.68,0.003930573,24777716.77,0.004400233,34685094.15,0.005275127,44593137.22,0.00590676,,,
10/10/2022,17:10:12,3452.88,37.0,4960665.35,0.002073831,14868950.14,0.003931567,24777717.33,0.004400973,34685094.23,0.005274787,44593136.82,0.005905987,,,
10/10/2022,17:10:13,3453.977,37.0,4960665.38,0.002073871,14868950.17,0.003931713,24777717.77,0.004399973,34685094.11,0.0052745,44593136.66,0.00590446,,,
10/10/2022,17:10:15,3455.309,37.0,4960665.37,0.002073814,14868950.33,0.003932027,24777717.99,0.00440022,34685094.28,0.005274707,44593136.88,0.005900867,,,
10/10/2022,17:10:16,3456.565,37.0,4960665.4,0.002073841,14868950.21,0.00393196,24777718.4,0.004400373,34685094.21,0.00527494,44593136.84,0.005903787,,,
10/10/2022,17:10:17,3457.849,37.0,4960665.42,0.002073891,14868950.05,0.0039316,24777718.5,0.00439982,34685094.11,0.005275247,44593136.36,0.0059079,,,
10/10/2022,17:10:19,3459.163,37.0,4960665.4,0.002073954,14868949.85,0.003931233,24777716.87,0.0043998,34685094.01,0.005275213,44593136.52,0.005907193,,,
10/10/2022,17:10:20,3460.405,37.0,4960665.41,0.002073925,14868949.25,0.003929967,24777717.12,0.004400667,34685093.95,0.00527438,44593135.65,0.005912013,,,
10/10/2022,17:10:21,3461.676,37.0,4960665.55,0.002073926,14868949.5,0.003930467,24777717.14,0.004401193,34685093.98,0.005274113,44593135.57,0.00590958,,,
10/10/2022,17:10:22,3462.962,37.0,4960665.53,0.002073972,14868949.63,0.0039307,24777717.06,0.00440288,34685093.76,0.00527482,44593135.41,0.005910407,,,
